iter	Passed	Remaining
658	3264	1689
659	3268	1683
660	3272	1678
661	3274	1672
662	3280	1667
663	3283	1661
664	3287	1655
665	3291	1650
666	3295	1645
667	3300	1640
668	3305	1635
669	3307	1629
670	3311	1623
671	3314	1617
672	3319	1612
673	3323	1607
674	3329	1603
675	3336	1599
676	3340	1593
677	3343	1587
678	3349	1583
679	3355	1579
680	3358	1573
681	3361	1567
682	3365	1561
683	3368	1556
684	3371	1550
685	3373	1544
686	3376	1538
687	3383	1534
688	3387	1529
689	3392	1524
690	3396	1518
691	3401	1513
692	3404	1508
693	3408	1502
694	3412	1497
695	3416	1492
696	3420	1487
697	3428	1483
698	3435	1479
699	3439	1474
700	3445	1469
701	3449	1464
702	3454	1459
703	3459	1454
704	3464	1449
705	3468	1444
706	3471	1438
707	3474	1433
708	3480	1428
709	3488	1425
710	3496	1421
711	3500	1416
712	3506	1411
713	3513	1407
714	3515	1401
715	3520	1396
716	3526	1391
717	3532	1387
718	3539	1383
719	3542	1377
720	3549	1373
721	3553	1368
722	3558	1363
723	3563	1358
724	3567	1353
725	3573	1348
726	3577	1343
727	3581	1338
728	3586	1333
729	3590	1327
730	3597	1323
731	3604	1319
732	3611	1315
733	3617	1311
734	3621	1305
735	3627	1301
736	3635	1297
737	3639	1292
738	3646	1287
739	3650	1282
740	3655	1277
741	3658	1272
742	3664	1267
743	3669	1262
744	3673	1257
745	3677	1252
746	3680	1246
747	3683	1241
748	3687	1235
749	3691	1230
750	3698	1226
751	3705	1222
752	3711	1217
753	3716	1212
754	3720	1207
755	3726	1202
756	3728	1196
757	3734	1192
758	3736	1186
759	3741	1181
760	3745	1176
761	3750	1171
762	3758	1167
763	3767	1163
764	3770	1158
765	3776	1153
766	3782	1149
767	3786	1143
768	3788	1138
769	3794	1133
770	3798	1128
771	3804	1123
772	3808	1118
773	3812	1113
774	3817	1108
775	3822	1103
776	3827	1098
777	3833	1093
778	3837	1088
779	3842	1083
780	3846	1078
781	3851	1073
782	3855	1068
783	3862	1064
784	3871	1060
785	3875	1055
786	3878	1049
787	3882	1044
788	3885	1039
789	3891	1034
790	3896	1029
791	3901	1024
792	3904	1019
793	3908	1013
794	3914	1009
795	3920	1004
796	3926	1000
797	3930	994
798	3935	989
799	3941	985
800	3949	981
801	3953	976
802	3961	971
803	3967	967
804	3971	962
805	3977	957
806	3980	952
807	3985	947
808	3991	942
809	3998	937
810	4001	932
811	4007	927
812	4010	922
813	4015	917
814	4020	912
815	4023	907
816	4030	902
817	4035	897
818	4041	893
819	4046	888
820	4048	882
821	4053	877
822	4058	872
823	4064	868
824	4068	863
825	4071	857
826	4079	853
827	4086	848
828	4090	843
829	4096	839
830	4102	834
831	4109	829
832	4113	824
833	4119	819
834	4123	814
835	4129	810
836	4137	805
837	4141	800
838	4145	795
839	4150	790
840	4155	785
841	4162	781
842	4167	776
843	4171	770
844	4173	765
845	4181	761
846	4186	756
847	4189	751
848	4192	745
849	4200	741
850	4207	736
851	4213	732
852	4215	726
853	4221	721
854	4225	716
855	4230	711
856	4238	707
857	4245	702
858	4252	698
859	4257	693
860	4262	688
861	4267	683
862	4272	678
863	4277	673
864	4281	668
865	4285	663
866	4290	658
867	4294	653
868	4299	648
869	4306	643
870	4312	638
871	4318	633
872	4322	628
873	4328	623
874	4332	618
875	4337	614
876	4344	609
877	4348	604
878	4357	599
879	4363	594
880	4369	590
881	4373	585
882	4379	580
883	4382	575
884	4387	570
885	4390	564
886	4393	559
887	4396	554
888	4402	549
889	4405	544
890	4410	539
891	4416	534
892	4422	529
893	4427	524
894	4431	519
895	4437	515
896	4441	509
897	4445	504
898	4449	499
899	4451	494
900	4456	489
901	4461	484
902	4467	479
903	4470	474
904	4474	469
905	4479	464
906	4487	460
907	4490	454
908	4495	450
909	4499	445
910	4505	440
911	4511	435
912	4516	430
913	4520	425
914	4527	420
915	4530	415
916	4535	410
917	4541	405
918	4544	400
919	4550	395
920	4556	390
921	4561	385
922	4569	381
923	4574	376
924	4579	371
925	4583	366
926	4587	361
927	4590	356
928	4594	351
929	4601	346
930	4604	341
931	4610	336
932	4615	331
933	4623	326
934	4629	321
935	4633	316
936	4638	311
937	4645	307
938	4648	301
939	4650	296
940	4657	292
941	4661	286
942	4665	282
943	4669	277
944	4674	272
945	4680	267
946	4685	262
947	4691	257
948	4698	252
949	4704	247
950	4710	242
951	4718	237
952	4725	233
953	4730	228
954	4734	223
955	4737	218
956	4741	213
957	4746	208
958	4749	203
959	4751	197
960	4756	193
961	4759	188
962	4764	183
963	4768	178
964	4772	173
965	4778	168
966	4784	163
967	4789	158
968	4792	153
969	4797	148
970	4805	143
971	4808	138
972	4815	133
973	4819	128
974	4822	123
975	4827	118
976	4833	113
977	4838	108
978	4843	103
979	4846	98
980	4850	93
981	4855	89
982	4860	84
983	4865	79
984	4869	74
985	4876	69
986	4881	64
987	4886	59
988	4891	54
989	4899	49
990	4903	44
991	4908	39
992	4915	34
993	4920	29
994	4924	24
995	4928	19
996	4933	14
997	4941	9
998	4946	4
999	4950	0
