iter	Logloss
227	0.6579815967
228	0.6579500295
229	0.6579195261
230	0.6578972989
231	0.6578718511
232	0.657821123
233	0.657783287
234	0.6577333
235	0.6577007567
236	0.6576758566
237	0.6576323959
238	0.6576018403
239	0.6575714737
240	0.657547578
241	0.6574872781
242	0.6574656609
243	0.6574250166
244	0.6574075706
245	0.6573717609
246	0.6573493432
247	0.6573204322
248	0.6572995036
249	0.6572668769
250	0.6572209753
251	0.6571920047
252	0.657143879
253	0.6570989589
254	0.6570811105
255	0.6570481028
256	0.657021333
257	0.6569978802
258	0.6569914459
259	0.6569660404
260	0.6569436871
261	0.656919724
262	0.6568981239
263	0.6568756798
264	0.6568319139
265	0.6568002938
266	0.6567760658
267	0.6567282194
268	0.656718776
269	0.6566922049
270	0.6566874917
271	0.6566549383
272	0.6566098911
273	0.6565875096
274	0.6565814641
275	0.6565507424
276	0.6565264934
277	0.6565060623
278	0.6564829525
279	0.6564610379
280	0.6564292152
281	0.6564185263
282	0.6563541892
283	0.6562826639
284	0.6562444888
285	0.6562168066
286	0.6562003438
287	0.6561679635
288	0.6561600545
289	0.6561287024
290	0.6560719355
291	0.6560672776
292	0.6560608266
293	0.6560587393
294	0.6560398942
295	0.6560070264
296	0.6560020295
297	0.6559683611
298	0.6559631374
299	0.6559137477
300	0.6558961089
301	0.655868843
302	0.6558667751
303	0.6558570078
304	0.6558216903
305	0.6557876865
306	0.6557696309
307	0.6557622949
308	0.6557575633
309	0.6557239981
310	0.6556989292
311	0.6556828964
312	0.6556458108
313	0.6556069033
314	0.6556030926
315	0.6555883951
316	0.6555591844
317	0.655522274
318	0.6555118119
319	0.6555088634
320	0.6555023657
321	0.655498153
322	0.6554811164
323	0.6554795982
324	0.6554708239
325	0.6554214507
326	0.6553857611
327	0.6553578102
328	0.6553442205
329	0.6553249284
330	0.6553087935
331	0.655301467
332	0.6552988637
333	0.6552896573
334	0.6552651167
335	0.655222839
336	0.655194218
337	0.6551651959
338	0.6551399191
339	0.6551079137
340	0.6550836889
341	0.6550515543
342	0.6550463233
343	0.6550239354
344	0.65500024
345	0.6549689585
346	0.6549676045
347	0.6549472532
348	0.6549153318
349	0.6548848141
350	0.6548686994
351	0.6548205609
352	0.6547946255
353	0.6547579954
354	0.6547422495
355	0.654723932
356	0.6547054685
357	0.654663745
358	0.6546175073
359	0.6545960482
360	0.6545685794
361	0.6545618302
362	0.6545070366
363	0.6544778084
364	0.6544568339
365	0.6544274828
366	0.6544041748
367	0.6543711828
368	0.6543411648
369	0.6543085689
370	0.6542918069
371	0.6542816028
372	0.6542574233
373	0.65425742
374	0.6542204607
375	0.6541970985
376	0.6541625968
377	0.6541508594
378	0.6541235278
379	0.6540957162
380	0.6540505607
381	0.654035639
382	0.6540158866
383	0.6539829023
384	0.6539635099
385	0.6539428577
386	0.6539144945
387	0.653897092
388	0.6538873975
389	0.6538694901
390	0.6538472828
391	0.6538231486
392	0.653796137
393	0.6537716236
394	0.6537111147
395	0.6536998884
396	0.6536758246
397	0.6536587654
398	0.6536396099
399	0.6536310792
400	0.6536049406
401	0.6535680415
402	0.6535441956
403	0.6535295296
404	0.6534777512
405	0.6534619541
406	0.6534488467
407	0.6534008247
408	0.6533866424
409	0.6533603122
410	0.6533537288
411	0.6533488155
412	0.6533404886
413	0.6533210636
414	0.6532889145
415	0.6532550853
416	0.6532341277
417	0.6532072191
418	0.6531655425
419	0.6531256676
420	0.6531064598
421	0.6530875443
422	0.653074143
423	0.6530741384
424	0.6530710577
425	0.6530523014
426	0.6530504104
427	0.6530070196
428	0.6529719905
429	0.6529629524
430	0.6529426635
431	0.6529326723
432	0.6529250369
433	0.6529003191
434	0.652879854
435	0.6528703196
436	0.6528567075
437	0.6528309725
438	0.6528076925
439	0.6527836874
440	0.6527658626
441	0.6527565361
442	0.6527171871
443	0.6526988292
444	0.6526497736
445	0.6526152509
446	0.652590501
447	0.6525601696
448	0.6525353682
449	0.6525163472
450	0.6525103366
451	0.6524954955
452	0.6524778171
453	0.6524614172
454	0.6524464739
455	0.6524027433
456	0.6523695755
457	0.6523499288
458	0.6523380184
459	0.6522996739
460	0.6522689546
461	0.6522456522
462	0.6522176434
463	0.652209024
464	0.6521756638
465	0.6521672808
466	0.6521506817
467	0.6521304064
468	0.6521140096
469	0.6520881555
470	0.6520677121
471	0.652041128
472	0.6520214351
473	0.6520199019
474	0.6519856196
475	0.65195872
476	0.6519414642
477	0.6519050883
478	0.651888158
479	0.6518624725
480	0.6518420666
481	0.6518379788
482	0.6518188551
483	0.6518016537
484	0.6517638082
485	0.6517464893
486	0.6517382503
487	0.6517140917
488	0.6516893752
489	0.6516545852
490	0.6516305651
491	0.6516096594
492	0.6515771039
493	0.6515747239
494	0.6515736464
495	0.6515400531
496	0.6515136968
497	0.651491559
498	0.6514716371
499	0.6514631626
500	0.6514322179
501	0.6514177938
502	0.6513820152
503	0.6513774212
504	0.6513649672
505	0.6513248368
506	0.651280898
507	0.6512507432
508	0.6512355218
509	0.6512072145
510	0.6511984486
511	0.651185989
512	0.651163497
513	0.6511540242
514	0.6511377512
515	0.6511241232
516	0.6511236487
517	0.6511036406
518	0.6510641258
519	0.6510131755
520	0.6509977237
521	0.6509909368
522	0.6509735942
523	0.6509453806
524	0.6509166631
525	0.6508915731
526	0.6508623086
527	0.6508432222
528	0.6508074248
529	0.6508034739
530	0.6508003618
531	0.6507899575
532	0.6507436506
533	0.6507272991
534	0.6506907721
535	0.6506760219
536	0.6506644963
537	0.6506428622
538	0.6506253146
539	0.6506127342
540	0.6505838098
541	0.6505641039
542	0.650541297
543	0.6505107555
544	0.6505023077
545	0.6504855451
546	0.6504706956
547	0.65044886
548	0.650428701
549	0.6504270558
550	0.6503900225
551	0.6503627632
552	0.6503379781
553	0.6503171905
554	0.6502924309
555	0.6502415404
556	0.6502130755
557	0.6501939742
558	0.6501594181
559	0.6501242996
560	0.6501001368
561	0.6500627711
562	0.6500395062
563	0.6500388936
564	0.6500042032
565	0.6499905317
566	0.6499627652
567	0.6499342348
568	0.6498910115
569	0.6498461479
570	0.6498038592
571	0.6497747227
572	0.6497487369
573	0.6497471947
574	0.6497193974
575	0.6496928608
576	0.6496705774
577	0.6496291062
578	0.6496030238
579	0.6495735572
580	0.6495640919
581	0.6495628299
582	0.6495242115
583	0.6495066325
584	0.6494787225
585	0.6494503196
586	0.6494156864
587	0.649378898
588	0.6493445419
589	0.6492972941
590	0.6492947567
591	0.6492633214
592	0.6492495236
593	0.6492192059
594	0.6491867597
595	0.649167707
596	0.6491276174
597	0.6491010147
598	0.6490762656
599	0.6490709879
600	0.6490344452
601	0.6490196651
602	0.6489714265
603	0.6489289171
604	0.6488856132
605	0.6488530999
606	0.6487942045
607	0.6487547385
608	0.6487186348
609	0.6486861811
610	0.6486373713
611	0.6486042261
612	0.6485579459
613	0.6485243633
614	0.6484820211
615	0.6484490086
616	0.6484309839
617	0.6484220102
618	0.6483734261
619	0.6483453683
620	0.648316192
621	0.6482781031
622	0.6482349653
623	0.6482024296
624	0.6481559027
625	0.6481093506
626	0.6480656257
627	0.6480231475
628	0.647990383
629	0.6479324308
630	0.6479016392
631	0.6478638607
632	0.6478325752
633	0.6477942961
634	0.6477560727
635	0.6477233027
636	0.6476893846
637	0.64766638
638	0.6476458573
639	0.6476014631
640	0.6475678749
641	0.6475396345
642	0.6474979183
643	0.6474589242
644	0.6474251892
645	0.647392698
646	0.6473580304
647	0.64731277
648	0.6472732809
649	0.6472438383
650	0.6472107478
651	0.6471644412
652	0.6471223008
653	0.6470784389
654	0.6470393291
655	0.6470104812
656	0.6469662493
657	0.6469198061
658	0.6468833202
659	0.6468435751
660	0.6467979585
661	0.6467575248
662	0.6467074755
663	0.6466643089
664	0.6466086445
665	0.6465786233
666	0.6465246878
667	0.646482605
668	0.6464377815
669	0.6463875849
670	0.6463538968
671	0.6463011369
672	0.6462684342
673	0.6462318436
674	0.6461921408
675	0.6461567248
676	0.6461137906
677	0.6460744724
678	0.646038523
679	0.646010835
680	0.645952748
681	0.6459056425
682	0.645853771
683	0.6458213314
684	0.645783085
685	0.6457500091
686	0.6457159375
687	0.6456750654
688	0.6456320297
689	0.6456006017
690	0.6455634462
691	0.6455225149
692	0.64546434
693	0.6454260316
694	0.6453885258
695	0.6453394171
696	0.6452930953
697	0.6452318021
698	0.6451976234
699	0.645164091
700	0.6451219821
701	0.6450733395
702	0.64501861
703	0.6449716922
704	0.6449309322
705	0.6448862364
706	0.6448468071
707	0.6448044818
708	0.6447659206
709	0.6447233162
710	0.6446838728
711	0.6446321378
712	0.6445965577
713	0.6445581546
714	0.644514004
715	0.6444866773
716	0.6444364024
717	0.6443876746
718	0.6443568469
719	0.6443257503
720	0.644281111
721	0.6442379568
722	0.6441769209
723	0.6441294732
724	0.644095136
725	0.6440479252
726	0.6439943603
727	0.6439371172
728	0.6438752478
729	0.6438415089
730	0.6438041876
731	0.6437634049
732	0.64371345
733	0.64366103
734	0.6436249465
735	0.6435945376
736	0.6435346279
737	0.643493311
738	0.6434460451
739	0.6434010376
740	0.6433560179
741	0.6433231551
742	0.6432718098
743	0.643230458
744	0.6431786501
745	0.643122338
746	0.6430776579
747	0.6430399499
748	0.6430003428
749	0.6429452222
750	0.6428921775
751	0.6428485358
752	0.6428011017
753	0.6427555459
754	0.6427261535
755	0.6426867919
756	0.6426353383
757	0.6425765387
758	0.6425417297
759	0.6425061534
760	0.6424682524
761	0.6424307252
762	0.6423780525
763	0.6423262455
764	0.6422803136
765	0.642242829
766	0.6421937005
767	0.6421527937
768	0.6421103736
769	0.6420688667
770	0.6420245359
771	0.6419823502
772	0.6419446893
773	0.6419133683
774	0.6418706829
775	0.6418273521
776	0.6417845161
777	0.6417418802
778	0.6417022951
779	0.6416655656
780	0.6416267346
781	0.6415661375
782	0.6415219645
783	0.6414694781
784	0.6414197563
785	0.6413592328
786	0.6413113455
787	0.6412657066
788	0.6412233412
789	0.641185728
790	0.6411386802
791	0.6410965699
792	0.6410498931
793	0.6410093364
794	0.6409607061
795	0.6409194649
796	0.6408827152
797	0.6408472014
798	0.640793678
799	0.6407381938
800	0.6407012484
801	0.6406657455
802	0.6406171286
803	0.6405712007
804	0.6405339338
805	0.6405003908
806	0.6404584693
807	0.6404108156
808	0.6403714785
809	0.6403310229
810	0.6402853833
811	0.6402351434
812	0.6401905436
813	0.640153493
814	0.6401172404
815	0.6400804153
816	0.6400432265
817	0.6399998599
818	0.6399488949
819	0.639915044
820	0.6398765965
821	0.6398355744
822	0.6398101491
823	0.6397692194
824	0.6397118823
825	0.6396550703
826	0.6396227346
827	0.6395701771
828	0.6395386904
829	0.6394872017
830	0.6394388013
831	0.6394021473
832	0.6393523807
833	0.6393042126
834	0.6392570712
835	0.6392248026
836	0.6391874988
837	0.6391353942
838	0.6390917894
839	0.6390583226
840	0.6390151665
841	0.6389738003
842	0.6389293049
843	0.6388823351
844	0.6388320498
845	0.6387935067
846	0.6387510898
847	0.638708711
848	0.6386793907
849	0.6386346846
850	0.638601992
851	0.6385539291
852	0.6385163242
853	0.6384780419
854	0.6384524106
855	0.6384129312
856	0.6383602553
857	0.638314809
858	0.6382801007
859	0.6382360118
860	0.6382004642
861	0.6381578932
862	0.6381169185
863	0.6380826568
864	0.638051528
865	0.6380262015
866	0.6379870515
867	0.6379533796
868	0.6379277228
869	0.6378788591
870	0.6378368426
871	0.6377875049
872	0.637743213
873	0.637712767
874	0.6376767519
875	0.6376422374
876	0.6375992374
877	0.6375686897
878	0.6375309878
879	0.6375009236
880	0.637455919
881	0.6374143633
882	0.6373657975
883	0.6373355231
884	0.6373031201
885	0.6372827298
886	0.6372377984
887	0.6371917803
888	0.6371525129
889	0.6371165136
890	0.6370738353
891	0.6370311978
892	0.6369882808
893	0.6369436042
894	0.636897168
895	0.6368561643
896	0.6368217497
897	0.6367872644
898	0.6367547058
899	0.6367195174
900	0.6366644878
901	0.6366287175
902	0.636596969
903	0.6365630241
904	0.6365281404
905	0.6364824377
906	0.6364554147
907	0.6364124295
908	0.6363676816
909	0.6363225833
910	0.636285343
911	0.6362486145
912	0.6362291961
913	0.6361965784
914	0.6361470658
915	0.6361215384
916	0.6360796628
917	0.6360594996
918	0.636019984
919	0.635984646
920	0.6359372594
921	0.6358996428
922	0.6358782278
923	0.6358371288
924	0.6357864503
925	0.6357572003
926	0.6357182257
927	0.6356877583
928	0.6356546763
929	0.6356194344
930	0.6355736
931	0.6355288265
932	0.6354957875
933	0.6354562947
934	0.6354297635
935	0.6354084227
936	0.6353731021
937	0.6353428214
938	0.6352995914
939	0.6352642949
940	0.63523817
941	0.6352217856
942	0.6351798386
943	0.6351428829
944	0.635096774
945	0.6350626879
946	0.6350166701
947	0.6349799011
948	0.6349422553
949	0.6349080153
950	0.6348729747
951	0.6348271656
952	0.6347816479
953	0.6347331853
954	0.6346943598
955	0.6346469043
956	0.6346146503
957	0.634577493
958	0.6345353914
959	0.6344821374
960	0.63444728
961	0.6344191005
962	0.6343813719
963	0.6343434771
964	0.6342992209
965	0.6342602176
966	0.6342304577
967	0.6341914582
968	0.6341454339
969	0.6340925172
970	0.6340692399
971	0.6340304666
972	0.6339856472
973	0.6339546719
974	0.6339121333
975	0.6338707693
976	0.6338313583
977	0.6337821276
978	0.6337286418
979	0.6336973722
980	0.6336695572
981	0.6336260708
982	0.6335936913
983	0.633559794
984	0.6335187952
985	0.6334716256
986	0.6334421216
987	0.6333988583
988	0.6333653493
989	0.633322617
990	0.6332813434
991	0.6332449759
992	0.6332111006
993	0.6331791395
994	0.633141755
995	0.6330987509
996	0.6330566788
997	0.633017385
998	0.6329672596
999	0.632926825
1000	0.6328757102
1001	0.6328435603
1002	0.6328006097
1003	0.6327547153
1004	0.632720085
1005	0.6326836799
1006	0.6326595835
1007	0.6326325807
1008	0.6325982301
1009	0.6325695595
1010	0.6325396426
1011	0.632504818
1012	0.6324645876
1013	0.6324278346
1014	0.6323769421
1015	0.6323556367
1016	0.6323002926
1017	0.6322496414
1018	0.6322049802
1019	0.6321704557
1020	0.6321045366
1021	0.6320726171
1022	0.632028883
1023	0.6319916496
1024	0.6319432792
1025	0.6319011242
1026	0.631860251
1027	0.6318188163
1028	0.6317803682
1029	0.6317523931
1030	0.6317224857
1031	0.6316910497
1032	0.631658048
1033	0.6316323238
1034	0.6315924225
1035	0.6315609578
1036	0.6315229728
1037	0.6314894641
1038	0.6314457486
1039	0.6314200239
1040	0.6314011855
1041	0.6313628597
1042	0.6313250643
1043	0.6312915733
1044	0.6312679683
1045	0.6312203961
1046	0.6311618876
1047	0.6311345689
1048	0.6310992195
1049	0.6310709514
1050	0.6310421513
1051	0.6310281281
1052	0.630978417
1053	0.6309480836
1054	0.6309064946
1055	0.6308821441
1056	0.6308476779
1057	0.6308120786
1058	0.6307680767
1059	0.6307156726
1060	0.6306830981
1061	0.6306296422
1062	0.6305859853
1063	0.6305307938
1064	0.6305036383
1065	0.6304554327
1066	0.630410827
1067	0.6303893785
1068	0.6303459758
1069	0.6303124984
1070	0.6302667976
1071	0.6302298153
1072	0.6301937039
1073	0.6301617231
1074	0.6301147225
1075	0.6300827861
1076	0.630039431
1077	0.6300073231
1078	0.629968602
1079	0.6299395759
1080	0.6299125865
1081	0.6298625338
1082	0.6298256464
1083	0.6297953489
1084	0.6297426705
1085	0.6296973755
1086	0.6296775382
1087	0.6296427452
1088	0.629597428
1089	0.629545399
1090	0.6294971442
1091	0.6294546452
1092	0.6294208929
1093	0.6293899867
1094	0.629350559
1095	0.6293026244
1096	0.6292644257
1097	0.6292243957
1098	0.6291915441
1099	0.6291728535
1100	0.6291348284
1101	0.6291107897
1102	0.6290923734
1103	0.6290612456
1104	0.629021384
1105	0.6289862171
1106	0.6289662004
1107	0.6289132418
1108	0.6288708321
1109	0.6288424779
1110	0.6288046478
1111	0.6287825984
1112	0.6287452713
1113	0.628710358
1114	0.6286680985
1115	0.6286279404
1116	0.6285947177
1117	0.6285564132
1118	0.6285197097
1119	0.6284906735
1120	0.6284521246
1121	0.6284057355
1122	0.6283713067
1123	0.6283480403
1124	0.6283017168
1125	0.6282521516
1126	0.6282159996
1127	0.6281857729
1128	0.6281538128
1129	0.6281030905
1130	0.6280741292
1131	0.6280325139
1132	0.6279991051
1133	0.6279660346
1134	0.627928541
1135	0.6278993952
1136	0.6278620626
1137	0.6278291868
1138	0.6278049863
1139	0.6277862395
1140	0.6277489281
1141	0.6277111431
1142	0.6276658469
1143	0.6276340157
1144	0.6275947876
1145	0.6275886109
1146	0.6275514107
1147	0.6275264371
1148	0.6275087296
1149	0.6274758106
1150	0.627445969
1151	0.6274055524
1152	0.6273552984
1153	0.6273208712
1154	0.6272860471
1155	0.6272519619
1156	0.627198664
1157	0.6271549231
1158	0.6271225249
1159	0.6270919175
1160	0.6270600108
1161	0.6270313435
1162	0.6269974844
1163	0.6269472543
1164	0.626928418
1165	0.6268776272
1166	0.626836608
1167	0.6268008112
1168	0.6267714621
1169	0.6267452832
1170	0.6267064606
1171	0.6266524095
1172	0.6266196722
1173	0.6265788285
1174	0.6265378469
1175	0.6264977343
1176	0.6264595932
1177	0.6264294585
1178	0.62640097
1179	0.6263583085
1180	0.6263113201
1181	0.6262650511
1182	0.6262318697
1183	0.6261986644
1184	0.6261665563
1185	0.6261443646
1186	0.6261177979
1187	0.6260897474
1188	0.6260632361
1189	0.6260269096
1190	0.6260022078
1191	0.625961007
1192	0.6259377146
1193	0.625902083
1194	0.6258674424
1195	0.6258410386
1196	0.6258069023
1197	0.6257620872
1198	0.6257160054
1199	0.6256940985
1200	0.6256573686
1201	0.6256264369
1202	0.6255975655
1203	0.6255824492
1204	0.6255353215
1205	0.6254986285
1206	0.6254611484
1207	0.6254139348
1208	0.6253861596
1209	0.6253451279
1210	0.6253331456
1211	0.6252963997
1212	0.6252711515
1213	0.6252348984
1214	0.6251860062
1215	0.6251451676
1216	0.6251126504
1217	0.6250915596
1218	0.6250695167
1219	0.6250485338
1220	0.6250371645
1221	0.6250050462
1222	0.6249675541
1223	0.6249240997
1224	0.6248962579
1225	0.6248599779
1226	0.6248351483
1227	0.62479995
1228	0.6247660266
1229	0.6247269732
1230	0.6247133153
1231	0.6246821133
1232	0.6246552757
1233	0.6246225317
1234	0.6245872021
1235	0.6245537642
1236	0.6245255391
1237	0.6244787386
1238	0.6244444876
1239	0.6244131697
1240	0.6243842956
1241	0.6243622973
1242	0.6243322548
1243	0.6243029666
1244	0.6242571479
1245	0.624214401
1246	0.6241687677
1247	0.6241473259
1248	0.6241337758
1249	0.6240927287
1250	0.6240595443
1251	0.6240304519
1252	0.6239765733
1253	0.6239436752
1254	0.6239121834
1255	0.6238914438
1256	0.6238555084
1257	0.623812234
1258	0.6237821131
1259	0.6237413245
1260	0.6237122149
1261	0.6236845281
1262	0.6236574783
1263	0.6236126785
1264	0.6235821616
1265	0.6235527136
1266	0.6235123795
1267	0.6234678225
1268	0.6234498605
1269	0.6234160647
1270	0.6233897921
1271	0.6233613212
1272	0.6233225191
1273	0.6232869514
1274	0.6232593516
1275	0.6232264724
1276	0.6231865716
1277	0.6231636082
1278	0.6231464664
1279	0.6231206306
1280	0.6230746035
1281	0.6230431996
1282	0.6230208617
1283	0.6229880975
1284	0.6229675005
1285	0.6229441465
1286	0.6229122499
1287	0.6228957686
1288	0.6228476281
1289	0.6228151004
1290	0.6227712672
1291	0.6227337674
1292	0.6227008834
1293	0.6226712616
1294	0.6226257015
1295	0.6225975524
1296	0.6225555916
1297	0.6225184935
1298	0.6224745746
1299	0.6224301131
1300	0.6223947855
1301	0.6223579186
1302	0.6223514112
1303	0.6223099772
1304	0.6222626072
1305	0.6222315917
1306	0.6221841866
1307	0.6221461204
1308	0.6221264382
1309	0.6220974408
1310	0.6220699035
1311	0.6220331292
1312	0.6219999152
1313	0.6219731575
1314	0.6219386098
1315	0.6219197924
1316	0.6218979076
1317	0.6218525654
1318	0.6218276908
1319	0.6217997717
1320	0.6217504057
1321	0.6217252
1322	0.6216882734
1323	0.6216433406
1324	0.621594799
1325	0.6215648271
1326	0.621523134
1327	0.6214858478
1328	0.6214565348
1329	0.6214211153
1330	0.6213792516
1331	0.6213475805
1332	0.621326835
1333	0.6213001482
1334	0.6212717696
1335	0.6212447205
1336	0.621219026
1337	0.6211872499
1338	0.6211765686
1339	0.6211517596
1340	0.621118154
1341	0.6210854734
1342	0.6210545361
1343	0.6210225392
1344	0.621002103
1345	0.620975354
1346	0.6209295226
1347	0.6208960679
1348	0.6208564681
1349	0.6208316823
1350	0.6208058337
1351	0.6207922417
1352	0.6207583936
1353	0.6207121994
1354	0.6206914183
1355	0.6206608925
1356	0.620628795
1357	0.6205914309
1358	0.6205383362
1359	0.6205037389
1360	0.6204686874
1361	0.620446358
1362	0.6203953656
1363	0.6203546896
1364	0.6203235545
1365	0.6202997873
1366	0.6202630298
1367	0.6202224644
1368	0.6202004816
1369	0.620173296
1370	0.6201319927
1371	0.6200990949
1372	0.6200729215
1373	0.6200268613
1374	0.6199916212
1375	0.6199709638
1376	0.6199251572
1377	0.6198913631
1378	0.6198769809
1379	0.6198574595
1380	0.6198230338
1381	0.6197887191
1382	0.6197475466
1383	0.6197137579
1384	0.6196677675
1385	0.6196258448
1386	0.6196026098
1387	0.619572589
1388	0.6195539756
1389	0.6195237024
1390	0.6194779138
1391	0.619438865
1392	0.6193996151
1393	0.6193613575
1394	0.6193225258
1395	0.6192827255
1396	0.6192556991
1397	0.6192220989
1398	0.619175495
1399	0.619149025
1400	0.6191008599
1401	0.6190709543
1402	0.6190540427
1403	0.6190111064
1404	0.6189802703
1405	0.618938331
1406	0.6189021457
1407	0.6188741916
1408	0.6188391088
1409	0.6188201739
1410	0.6188044877
1411	0.6187585348
1412	0.6187405842
1413	0.6187124639
1414	0.6186691941
1415	0.6186342861
1416	0.6186116234
1417	0.6185817037
1418	0.6185595863
1419	0.6185299385
1420	0.6185020828
1421	0.6184539476
1422	0.6184313986
1423	0.6184060248
1424	0.6183524883
1425	0.6183240878
1426	0.618292191
1427	0.6182649603
1428	0.6182238481
1429	0.6181818496
1430	0.6181293207
1431	0.6180964226
1432	0.6180675593
1433	0.6180367251
1434	0.6180064857
1435	0.6179736563
1436	0.6179385565
1437	0.6178951095
1438	0.617862268
1439	0.6178269705
1440	0.6178028773
1441	0.6177650308
1442	0.6177417484
1443	0.6177158026
1444	0.617689012
1445	0.6176710119
1446	0.6176431797
1447	0.6176093457
1448	0.6176060471
1449	0.6175616056
1450	0.6175293518
1451	0.6175066908
1452	0.6174639941
1453	0.6174555807
1454	0.6174165463
1455	0.6173958691
1456	0.6173537027
1457	0.6173245313
1458	0.6173060331
1459	0.6172771298
1460	0.6172419001
1461	0.6172170403
1462	0.6171846073
1463	0.6171596285
1464	0.6171365945
1465	0.6171036608
1466	0.6170765346
1467	0.6170329996
1468	0.6170050225
1469	0.6170016347
1470	0.6169507038
1471	0.6169140638
1472	0.6168945619
1473	0.6168676986
1474	0.6168221801
1475	0.6167900258
1476	0.6167517346
1477	0.6167151268
1478	0.6166838361
1479	0.6166617531
1480	0.6166422625
1481	0.6166120426
1482	0.6165705118
1483	0.6165309031
1484	0.6165096345
1485	0.6164865736
1486	0.616459035
1487	0.616404682
1488	0.6163879683
1489	0.6163544965
1490	0.6163104149
1491	0.6162610747
1492	0.6162330305
1493	0.616201463
1494	0.6161686372
1495	0.6161207426
1496	0.6160759867
1497	0.6160477273
1498	0.6160251828
1499	0.6159832883
