iter	Passed	Remaining
0	107	161188
1	142	106651
2	178	88860
3	209	78444
4	243	72758
5	288	71730
6	310	66128
7	342	63846
8	375	62241
9	407	60686
10	442	59870
11	477	59179
12	511	58465
13	536	56922
14	569	56396
15	603	55934
16	637	55652
17	671	55279
18	706	55091
19	738	54680
20	769	54203
21	803	53950
22	835	53658
23	866	53315
24	899	53043
25	933	52920
26	964	52635
27	999	52526
28	1031	52337
29	1065	52186
30	1111	52652
31	1146	52609
32	1179	52425
33	1225	52848
34	1267	53066
35	1309	53238
36	1342	53098
37	1375	52905
38	1406	52703
39	1438	52519
40	1469	52305
41	1503	52176
42	1540	52189
43	1574	52089
44	1603	51843
45	1634	51669
46	1663	51426
47	1692	51207
48	1727	51149
49	1757	50965
50	1790	50880
51	1824	50794
52	1842	50310
53	1882	50400
54	1915	50323
55	1948	50241
56	1979	50124
57	2015	50115
58	2057	50263
59	2091	50186
60	2126	50161
61	2179	50559
62	2214	50508
63	2247	50425
64	2280	50348
65	2313	50262
66	2346	50194
67	2379	50110
68	2412	50040
69	2445	49963
70	2482	49969
71	2522	50025
72	2568	50214
73	2608	50269
74	2647	50307
75	2687	50362
76	2724	50352
77	2742	49994
78	2777	49959
79	2825	50150
80	2877	50405
81	2911	50354
82	2937	50148
83	2972	50106
84	3006	50051
85	3042	50020
86	3080	50038
87	3115	49985
88	3148	49915
89	3183	49868
90	3270	50644
91	3317	50769
92	3349	50680
93	3389	50700
94	3422	50613
95	3455	50532
96	3488	50452
97	3521	50375
98	3557	50348
99	3590	50262
100	3622	50170
101	3655	50099
102	3688	50028
103	3731	50092
104	3773	50134
105	3806	50062
106	3845	50066
107	3878	49987
108	3912	49924
109	3943	49836
110	3978	49782
111	4012	49725
112	4046	49663
113	4091	49738
114	4129	49731
115	4167	49722
116	4204	49699
117	4253	49816
118	4307	49991
119	4349	50020
120	4386	49990
121	4421	49945
122	4454	49871
123	4489	49821
124	4521	49736
125	4545	49564
126	4621	49968
127	4641	49749
128	4681	49758
129	4716	49704
130	4734	49481
131	4772	49457
132	4793	49270
133	4836	49303
134	4877	49314
135	4897	49114
136	4937	49120
137	4979	49149
138	5020	49155
139	5052	49082
140	5089	49052
141	5123	49001
142	5155	48922
143	5192	48900
144	5232	48894
145	5266	48845
146	5319	48961
147	5362	48990
148	5405	49013
149	5441	48970
150	5478	48947
151	5502	48798
152	5548	48846
153	5625	49165
154	5701	49471
155	5740	49458
156	5786	49498
157	5818	49416
158	5851	49355
159	5878	49234
160	5912	49170
161	5944	49095
162	5978	49036
163	6018	49031
164	6057	49011
165	6090	48947
166	6125	48890
167	6143	48712
168	6173	48621
169	6205	48547
170	6239	48492
171	6278	48477
172	6324	48514
