iter	Passed	Remaining
375	15381272	66434007
376	15424978	66405146
377	15468425	66375097
378	15508723	66331506
379	15548389	66285241
380	15596813	66276222
381	15633451	66217080
382	15675792	66182131
383	15721646	66161930
384	15768067	66143969
385	15806546	66092656
386	15851539	66068561
387	15896184	66042910
388	15940186	66014500
389	15980774	65971916
390	16022848	65935455
391	16064392	65896794
392	16103437	65847897
393	16149568	65827937
394	16185110	65764817
395	16230508	65741758
396	16272557	65705061
397	16314355	65667329
398	16358350	65638395
399	16404888	65619553
400	16452272	65603948
401	16502999	65601475
402	16541943	65552069
403	16583729	65513942
404	16624111	65470268
405	16662335	65418134
406	16697429	65353820
407	16738550	65313169
408	16781927	65281286
409	16824942	65247947
410	16866057	65207215
411	16903053	65150604
412	16942248	65102536
413	16985927	65071693
414	17025568	65025364
415	17065355	64979623
416	17102562	64924116
417	17139799	64868811
418	17181765	64831433
419	17225359	64800161
420	17268366	64766628
421	17303188	64702445
422	17334063	64623683
423	17380763	64603970
424	17424622	64573599
425	17462147	64519766
426	17502026	64474679
427	17540872	64425821
428	17577715	64369675
429	17622420	64342327
430	17664648	64305879
431	17698535	64239127
432	17739275	64197330
433	17775854	64140525
434	17817607	64102426
435	17858093	64059768
436	17896707	64010422
437	17936528	63965428
438	17969573	63896365
439	18008556	63848518
440	18047347	63800031
441	18084947	63747394
442	18120210	63686607
443	18164567	63657809
444	18199581	63596291
445	18238486	63548447
446	18277240	63500122
447	18316760	63454490
448	18356385	63409252
449	18402116	63385067
450	18439124	63330830
451	18473780	63268611
452	18506135	63198655
453	18547865	63160793
454	18582959	63100377
455	18620037	63046794
456	18653869	62982321
457	18691424	62930516
458	18725467	62866983
459	18761611	62810611
460	18800021	62761892
461	18843515	62730145
462	18883116	62685421
463	18923276	62642569
464	18961002	62591697
465	18994908	62528303
466	19031969	62475394
467	19076591	62447303
468	19110189	62383155
469	19148497	62334470
470	19184243	62277511
471	19225867	62239673
472	19265206	62194440
473	19299648	62133466
474	19338420	62086508
475	19384259	62062208
476	19422289	62012887
477	19463703	61974387
478	19508335	61946092
479	19550641	61910364
480	19597207	61888062
481	19638011	61847513
482	19683608	61822018
483	19721325	61771754
484	19767660	61748465
485	19813940	61724908
486	19849477	61667882
487	19888501	61621749
488	19927457	61575435
489	19971566	61545031
490	20014364	61510541
491	20054730	61468564
492	20095735	61428545
493	20141695	61403628
494	20180134	61355763
495	20227293	61334374
496	20264418	61282537
497	20304115	61238516
498	20349449	61211470
499	20391071	61173213
500	20438395	61152006
501	20482495	61121072
502	20519387	61068634
503	20558661	61023327
504	20598318	60979180
505	20641746	60946185
506	20687303	60919416
507	20730363	60885240
508	20768899	60837776
509	20803701	60779442
510	20842114	60731718
511	20885556	60698648
512	20928052	60662796
513	20960434	60597675
514	20993638	60535055
515	21037363	60502805
516	21082722	60475198
517	21122492	60431532
518	21153183	60361973
519	21195669	60326136
520	21239799	60294940
521	21285747	60268839
522	21323784	60220325
523	21366878	60186093
524	21408833	60148626
525	21453298	60118178
526	21495341	60080908
527	21535175	60037460
528	21570896	59982588
529	21614708	59950228
530	21654520	59906760
531	21691824	59856388
532	21728672	59804808
533	21763415	59747504
534	21803321	59704422
535	21843296	59661541
536	21887129	59629180
537	21923068	59575328
538	21967208	59543770
539	22003485	59490905
540	22045552	59453716
541	22085129	59409812
542	22122896	59361068
543	22167529	59330741
544	22208837	59291483
545	22246882	59243528
546	22283599	59192084
547	22323959	59150345
548	22365620	59112050
549	22403832	59064649
550	22442303	59017963
551	22485371	58983366
552	22527083	58945189
553	22565606	58898676
554	22601396	58845076
555	22641021	58801502
556	22683727	58765922
557	22726275	58729908
558	22770585	58698415
559	22811312	58657661
560	22848313	58607349
561	22887621	58562987
562	22927723	58520671
563	22963389	58467070
564	23004200	58426598
565	23044087	58383784
566	23082919	58338313
567	23121885	58293203
568	23163578	58254974
569	23201412	58207051
570	23229131	58133850
571	23268759	58090538
572	23306944	58043647
573	23347750	58003296
574	23389406	57965050
575	23421997	57904382
576	23457465	57850906
577	23500341	57815720
578	23544834	57784472
579	23574804	57717624
580	23604891	57651189
581	23643768	57606295
582	23681074	57557602
583	23721571	57516686
584	23760228	57471321
585	23803014	57435942
586	23836507	57378167
587	23874384	57331004
588	23912488	57284417
589	23954412	57246986
590	23993752	57203378
591	24035107	57164580
592	24072532	57116446
593	24110854	57070473
594	24148951	57023994
595	24180485	56962082
596	24220411	56919994
597	24261665	56881028
598	24299243	56833455
599	24334919	56781478
600	24372503	56733997
601	24411288	56689337
602	24452448	56650199
603	24488331	56598859
604	24528095	56556517
605	24563399	56503924
606	24600755	56456100
607	24639695	56411934
608	24685289	56382985
609	24722170	56334125
610	24764690	56298127
611	24805328	56257836
612	24849508	56225560
613	24892236	56189968
614	24936430	56157651
615	24973270	56108776
616	25014469	56069710
617	25053894	56026670
618	25091625	55979862
619	25128053	55930183
620	25164802	55881259
621	25198094	55824716
622	25232561	55770846
623	25269107	55721621
624	25305749	55672649
625	25349743	55639853
626	25386396	55590945
627	25430238	55557782
628	25467316	55509843
629	25513498	55481734
630	25551145	55435053
631	25587264	55385091
632	25628377	55345958
633	25663614	55294160
634	25702443	55250134
635	25741228	55206030
636	25775239	55151729
637	25813564	55106701
638	25856060	55070576
639	25897704	55032621
640	25939227	54994400
641	25973412	54940645
642	26010996	54894125
643	26046287	54842804
644	26083070	54794668
645	26120728	54748400
646	26154915	54694900
647	26195880	54655603
648	26239912	54622683
649	26284214	54590290
650	26322681	54545771
651	26358891	54496603
652	26391990	54441057
653	26434363	54404669
654	26465956	54346123
655	26501763	54296295
656	26540610	54252724
657	26582736	54215855
658	26624069	54177356
659	26662653	54133266
660	26703758	54094301
661	26742886	54051333
662	26782334	54009021
663	26823783	53970745
664	26862502	53926978
665	26903694	53888180
666	26943898	53847401
667	26980251	53798943
668	27024240	53765715
669	27066410	53728844
670	27104305	53683491
671	27142093	53637947
672	27182348	53597289
673	27216005	53543655
674	27253015	53496660
675	27284276	53438435
676	27322205	53393321
677	27364401	53356546
678	27401777	53310380
679	27443418	53272518
680	27482314	53229329
681	27520371	53184530
682	27564588	53151629
683	27596358	53094748
684	27638510	53057871
685	27672346	53005048
686	27714245	52967691
687	27750115	52918825
688	27789909	52877461
689	27831075	52838709
690	27867380	52790739
691	27906440	52748011
692	27943027	52700629
693	27981560	52656941
694	28014928	52603570
695	28048722	52551054
696	28088443	52509672
697	28131425	52474379
698	28169185	52429342
699	28209198	52388510
700	28252909	52354534
701	28291250	52310603
702	28333817	52274481
703	28376879	52239256
704	28415348	52195569
705	28451919	52148419
706	28492828	52109231
707	28526604	52057023
708	28557559	51999731
709	28591353	51947670
710	28629705	51903924
711	28678625	51879310
712	28718676	51838620
713	28766990	51812813
714	28805466	51769265
715	28844119	51726046
716	28893469	51701983
717	28946723	51684818
718	29003802	51674368
719	29061549	51664977
720	29106596	51632922
721	29160655	51616782
722	29210226	51592612
723	29261490	51571356
724	29298867	51525594
725	29357073	51516407
726	29405743	51490386
727	29461705	51477046
728	29513911	51457039
729	29569243	51442382
730	29634155	51444245
731	29686723	51424542
732	29745359	51415239
733	29799899	51398736
734	29861702	51394631
735	29915151	51376020
736	29971724	51362670
737	30021030	51336776
738	30065586	51302712
739	30118746	51283271
740	30167360	51256014
741	30221571	51238190
742	30269568	51209754
743	30329625	51201625
744	30376881	51171794
745	30420355	51135557
746	30463416	51098608
747	30518600	51081936
748	30564227	51049196
749	30605512	51009187
750	30658812	50989156
751	30709666	50964978
752	30768382	50953748
753	30827133	50942451
754	30878173	50918312
755	30931041	50897110
756	30977286	50864950
757	31030006	50843361
758	31080999	50818868
759	31115988	50768192
760	31165556	50741293
761	31207273	50701581
762	31258215	50676817
763	31302619	50641410
764	31346359	50604907
765	31388141	50565230
766	31436087	50535457
767	31470608	50484100
768	31517644	50452822
769	31564855	50421782
770	31621716	50406082
771	31671660	50379273
772	31714256	50340741
773	31752387	50295125
774	31795063	50256712
775	31831290	50208117
776	31874937	50171234
777	31912011	50124008
778	31956932	50089106
779	32003814	50057247
780	32048976	50022666
781	32095579	49990300
782	32143712	49960278
783	32186102	49921301
784	32235518	49893191
785	32286917	49868089
786	32336303	49839816
787	32375957	49796523
788	32423604	49765507
789	32473446	49737810
790	32521131	49706760
791	32567998	49674421
792	32617357	49645838
793	32657566	49603306
794	32696925	49559491
795	32743053	49525925
796	32787002	49489038
797	32830389	49451288
798	32872225	49411192
799	32923672	49385508
800	32954916	49329519
801	33007503	49305472
802	33053064	49270881
803	33097368	49234393
804	33153583	49215567
805	33191583	49169666
806	33239496	49138437
807	33272731	49085514
808	33311333	49040541
809	33367247	49021017
810	33414031	48988019
811	33461510	48956003
812	33507770	48922168
813	33544398	48874271
814	33584911	48832049
815	33632128	48799558
816	33672756	48757492
817	33720189	48725261
818	33768645	48694468
819	33813483	48658427
820	33862421	48628251
821	33915223	48603568
822	33965059	48574574
823	34009365	48537637
824	34059084	48508392
825	34107031	48476580
826	34156029	48446218
827	34198928	48407179
828	34248567	48377650
829	34307811	48361613
830	34358315	48333178
831	34403421	48297110
832	34446985	48258862
833	34506385	48242740
834	34549020	48203123
835	34597462	48171587
836	34647066	48141623
837	34696100	48110821
838	34739203	48071770
839	34787022	48039221
840	34839439	48012973
841	34899490	47997161
842	34945646	47962174
843	34991365	47926562
844	35041399	47896824
845	35095328	47872350
846	35142772	47838980
847	35190754	47806308
848	35227753	47758709
849	35269129	47717057
850	35315502	47682153
851	35373853	47663361
852	35413518	47619350
853	35465712	47592161
854	35518008	47565052
855	35567706	47534411
856	35617051	47503255
857	35665701	47471131
858	35717643	47443342
859	35766827	47411841
860	35811315	47374086
861	35856917	47337786
862	35905292	47305118
863	35955135	47274344
864	36004946	47243485
865	36045085	47199916
866	36097003	47171747
867	36144063	47137188
868	36182871	47091861
869	36224169	47049783
870	36265240	47007412
871	36302411	46959999
872	36349131	46924938
873	36388506	46880386
874	36430713	46839489
875	36470004	46794846
876	36518224	46761648
877	36559421	46719443
878	36607619	46686168
879	36642399	46635780
880	36692066	46604338
881	36730509	46558627
882	36777011	46523127
883	36813001	46474331
884	36847160	46423258
885	36892824	46386688
886	36934410	46344982
887	36984622	46314076
888	37027054	46273405
889	37067994	46230869
890	37112225	46192433
891	37150747	46146892
892	37188368	46100250
893	37235777	46065738
894	37285632	46034217
895	37344011	46013156
896	37396025	45984187
897	37454915	45963604
898	37507829	45935617
899	37550507	45895064
900	37610064	45875094
901	37659583	45842819
902	37712979	45815214
903	37779386	45803327
904	37833256	45776150
905	37889444	45751713
906	37945026	45726475
907	37998011	45698048
908	38057043	45676825
909	38110275	45648571
910	38172575	45631103
911	38223289	45599713
912	38285326	45581762
913	38342428	45557852
914	38402122	45536942
915	38452648	45505099
916	38507630	45478477
917	38560797	45449654
918	38617432	45424857
919	38676872	45403285
920	38731545	45376045
921	38791835	45355312
922	38845004	45326185
923	38891656	45289418
924	38949886	45266084
925	38997894	45230819
926	39057911	45209427
927	39105493	45173587
928	39147338	45131108
929	39194991	45095312
930	39238144	45054325
931	39282876	45015141
932	39337731	44987523
933	39385990	44952319
934	39422820	44904068
935	39466262	44863357
936	39508902	44821731
937	39549386	44777663
938	39597211	44741897
939	39638838	44699115
940	39687070	44663769
941	39733945	44626873
942	39773597	44581858
943	39810306	44533563
944	39843111	44480933
945	39883478	44436772
946	39923476	44392207
947	39961384	44345333
948	39996957	44295893
949	40035383	44249633
950	40073246	44202771
951	40121318	44167165
952	40163042	44124559
953	40210841	44088616
954	40257479	44051378
955	40307234	44017523
956	40351877	43978064
957	40408589	43951722
958	40468366	43928643
959	40516691	43893082
960	40560616	43852737
961	40609707	43817959
962	40660028	43784474
963	40708746	43749233
964	40764176	43721163
965	40819178	43692578
966	40871908	43661511
967	40926304	43632176
968	40982328	43604520
969	41039662	43578198
970	41086806	43541013
971	41136031	43506009
972	41200241	43486791
973	41252554	43454949
974	41321049	43440077
975	41373882	43408663
976	41435735	43386650
977	41478675	43344791
978	41523592	43304993
979	41573903	43270797
980	41610638	43222468
981	41654808	43181868
982	41703016	43145440
983	41753882	43111732
984	41805393	43078654
985	41856481	43045103
986	41901418	43005204
987	41945875	42964804
988	41987444	42921441
989	42036901	42886132
990	42081843	42846196
991	42124991	42804426
992	42177337	42771983
993	42224378	42734129
994	42263797	42688559
995	42313450	42653317
996	42362893	42617835
997	42418075	42588087
998	42457332	42542331
999	42496265	42496265
1000	42534120	42449136
1001	42573321	42403368
1002	42614873	42359948
1003	42656180	42316290
1004	42689752	42264978
1005	42729305	42219612
1006	42769810	42175195
1007	42807381	42127899
1008	42848840	42084441
1009	42892707	42043347
1010	42928627	41994473
1011	42980253	41960958
1012	43030034	41925611
1013	43077456	41887941
1014	43124742	41850119
1015	43178526	41818572
1016	43236443	41790977
1017	43300812	41769545
1018	43351685	41735037
1019	43389323	41687781
1020	43448190	41660900
1021	43501457	41628596
1022	43556383	41597836
1023	43607398	41563301
1024	43657171	41527553
1025	43701336	41486454
1026	43755940	41455238
1027	43802332	41416213
1028	43862089	41389785
1029	43906466	41348808
1030	43949681	41306732
1031	43997626	41269091
1032	44051391	41236878
1033	44096932	41196940
1034	44145520	41159832
1035	44198987	41127243
1036	44263803	41105152
1037	44313322	41068801
1038	44365573	41034952
1039	44419469	41002586
1040	44468390	40965596
1041	44528583	40938947
1042	44573834	40898522
1043	44621995	40860754
1044	44663229	40816635
1045	44698576	40767152
1046	44743743	40726635
1047	44785280	40682812
1048	44834908	40646327
1049	44891357	40615989
1050	44936561	40575449
1051	44987417	40539991
1052	45036707	40503097
1053	45089136	40468997
1054	45137077	40430841
1055	45173643	40382499
1056	45209318	40333384
1057	45258082	40295948
1058	45297611	40250285
1059	45342038	40208977
1060	45387510	40168588
1061	45436265	40131089
1062	45474410	40084216
1063	45511520	40036450
1064	45550381	39990240
1065	45592227	39946660
1066	45630709	39900142
1067	45667239	39851935
1068	45711468	39810455
1069	45745833	39760397
1070	45780909	39710985
1071	45822441	39667188
1072	45866729	39625776
1073	45915252	39588010
1074	45962444	39549079
1075	46024368	39522784
1076	46072950	39484989
1077	46135329	39458973
1078	46179203	39417095
1079	46224981	39376836
1080	46265025	39331691
1081	46305825	39287197
1082	46355835	39250509
1083	46418589	39224564
1084	46467840	39187165
1085	46524082	39155627
1086	46571923	39116987
1087	46616432	39075539
1088	46669173	39040970
1089	46724100	39008194
1090	46772414	38969866
1091	46820883	38931650
1092	46875667	38898655
1093	46916086	38853723
1094	46964200	38815161
1095	47008972	38773824
1096	47067335	38743668
1097	47105335	38696732
1098	47146496	38652405
1099	47189191	38609338
1100	47233005	38567186
1101	47285324	38531961
1102	47320570	38482821
1103	47366036	38442000
1104	47406245	38396913
1105	47452495	38356719
1106	47506428	38322710
1107	47549494	38279917
1108	47597021	38240708
1109	47637702	38195995
1110	47684426	38156125
1111	47720438	38107688
1112	47760935	38062848
1113	47784311	38004398
1114	47822550	37957809
1115	47867195	37916308
1116	47915104	37877383
1117	47961701	37837406
1118	48000120	37790979
1119	48036893	37743273
1120	48075090	37696703
1121	48118711	37654392
1122	48156449	37607485
1123	48196234	37562189
1124	48233730	37515123
1125	48274137	37470334
1126	48306379	37419227
1127	48347952	37375367
1128	48388838	37330981
1129	48432166	37288482
1130	48467066	37239505
1131	48504372	37192398
1132	48546942	37149337
1133	48585521	37103228
1134	48627796	37059950
1135	48667087	37014404
1136	48710065	36971667
1137	48752378	36928427
1138	48793085	36883974
1139	48828249	36835346
1140	48869381	36791234
1141	48904486	36742600
1142	48946624	36699262
1143	48980646	36649854
1144	49024753	36608003
1145	49063587	36562219
1146	49101223	36515556
1147	49142324	36471481
1148	49184118	36427924
1149	49225735	36384239
1150	49260156	36335249
1151	49293896	36285785
1152	49328084	36236676
1153	49365614	36190043
1154	49402808	36143180
1155	49441252	36097246
1156	49488560	36057784
1157	49528049	36012623
1158	49567820	35967676
1159	49604772	35920697
1160	49648933	35878944
1161	49685254	35831534
1162	49722174	35784574
1163	49751869	35732442
1164	49785686	35683303
1165	49822160	35636090
1166	49868891	35596218
1167	49906861	35550093
1168	49949329	35507179
1169	49990022	35463007
1170	50032925	35420405
1171	50070613	35374119
1172	50111905	35330388
1173	50156549	35289020
1174	50194024	35242612
1175	50242985	35204268
1176	50293389	35166915
1177	50333974	35122688
1178	50376425	35079766
1179	50427946	35043149
1180	50475940	35004060
1181	50519449	34961852
1182	50571250	34925369
1183	50621073	34887496
1184	50665149	34845651
1185	50707504	34802621
1186	50750987	34760364
1187	50789511	34714716
1188	50833965	34673125
1189	50877374	34630818
1190	50924666	34591146
1191	50973088	34552227
1192	51016545	34509934
1193	51049467	34460528
1194	51088152	34415031
1195	51127950	34370294
1196	51172648	34328852
1197	51218852	34288413
1198	51259415	34244196
1199	51300876	34200584
1200	51348870	34161321
1201	51395181	34120927
1202	51434905	34076159
1203	51487447	34039873
1204	51525164	33993780
1205	51568034	33951094
1206	51609771	33907662
1207	51642968	33858635
1208	51677503	33810508
1209	51721464	33768559
1210	51760348	33723299
1211	51795791	33675811
1212	51839879	33633953
1213	51874510	33585968
1214	51907239	33536776
1215	51944778	33490712
1216	51978696	33442333
1217	52021665	33399788
1218	52060624	33354674
1219	52098959	33309171
1220	52121075	33253331
1221	52159378	33207852
1222	52199994	33163855
1223	52226121	33110678
1224	52258837	33061713
1225	52295299	33015140
1226	52340839	32974302
1227	52380272	32929617
1228	52419851	32885033
1229	52459703	32840627
1230	52500728	32796962
1231	52534651	32748873
1232	52570458	32701980
1233	52615692	32660956
1234	52659046	32618761
1235	52699964	32575059
1236	52736412	32528603
1237	52778082	32485378
1238	52819810	32442191
1239	52859674	32397865
1240	52891603	32348692
1241	52933426	32305585
1242	52980873	32265906
1243	53022231	32222513
1244	53059349	32176553
1245	53103493	32134858
1246	53144893	32091503
1247	53186867	32048496
1248	53231236	32006932
1249	53272123	31963274
1250	53310387	31918049
1251	53353244	31875580
1252	53395140	31832537
1253	53435254	31788436
1254	53483337	31749072
1255	53519292	31702510
1256	53561135	31659446
1257	53603211	31616520
1258	53654341	31578925
1259	53697904	31536864
1260	53736087	31491648
1261	53778179	31448729
1262	53816689	31403721
1263	53859190	31361047
1264	53906136	31320956
1265	53943846	31275499
1266	53986150	31232713
1267	54029578	31190576
1268	54068692	31145953
1269	54112634	31104112
1270	54155813	31061831
1271	54196519	31018133
1272	54239592	30975792
1273	54282085	30933119
1274	54322358	30889184
1275	54366889	30847671
1276	54410708	30805749
1277	54452456	30762655
1278	54483856	30713730
1279	54530410	30673356
1280	54565527	30626552
1281	54608192	30583995
1282	54646802	30539171
1283	54680609	30491679
1284	54720413	30447545
1285	54764535	30405815
1286	54811012	30365386
1287	54857441	30324921
1288	54895689	30279933
1289	54932824	30234345
1290	54972324	30190068
1291	55009917	30144753
1292	55059384	30105943
1293	55104357	30064664
1294	55144834	30020933
1295	55191068	29980333
1296	55227518	29934422
1297	55272052	29892897
1298	55311855	29848814
1299	55348367	29802967
1300	55387602	29758596
1301	55428478	29715113
1302	55473810	29674018
1303	55514475	29630425
1304	55549501	29583834
1305	55590902	29540648
1306	55629948	29496215
1307	55667025	29450750
1308	55702636	29404523
1309	55744787	29361758
1310	55785410	29318190
1311	55821579	29272291
1312	55863914	29229634
1313	55900909	29184188
1314	55946879	29143431
1315	55983185	29097643
1316	56030749	29057708
1317	56068981	29012932
1318	56113286	28971302
1319	56162342	28932115
1320	56201856	28888009
1321	56242788	28844637
1322	56281275	28800017
1323	56329332	28760293
1324	56375302	28719493
1325	56410307	28673112
1326	56447435	28627825
1327	56492563	28586598
1328	56535183	28544099
1329	56579471	28502440
1330	56617594	28457679
1331	56665270	28417718
1332	56707394	28374967
1333	56746032	28330477
1334	56788398	28287854
1335	56834213	28246944
1336	56868134	28200129
1337	56905528	28155051
1338	56948506	28112743
1339	56991786	28070581
1340	57030667	28026256
1341	57077890	27986029
1342	57118579	27942596
1343	57161499	27900255
1344	57208208	27859759
1345	57254774	27819184
1346	57303806	27779796
1347	57342929	27735601
1348	57387114	27693855
1349	57425200	27649170
1350	57469576	27607516
1351	57501797	27560033
1352	57539071	27514988
1353	57588091	27475559
1354	57626989	27431297
1355	57663915	27386107
1356	57708661	27344634
1357	57755422	27304110
1358	57791363	27258472
1359	57835258	27216592
1360	57870063	27170441
1361	57912993	27128113
1362	57943757	27080097
