iter	Passed	Remaining
648	2998	1621
649	3002	1616
650	3004	1610
651	3011	1607
652	3016	1602
653	3019	1597
654	3025	1593
655	3031	1589
656	3036	1585
657	3040	1580
658	3045	1575
659	3051	1571
660	3056	1567
661	3061	1562
662	3065	1557
663	3069	1553
664	3075	1549
665	3078	1543
666	3081	1538
667	3085	1533
668	3091	1529
669	3094	1524
670	3102	1521
671	3107	1516
672	3113	1512
673	3115	1507
674	3120	1502
675	3123	1497
676	3128	1492
677	3132	1487
678	3136	1482
679	3141	1478
680	3145	1473
681	3148	1468
682	3155	1464
683	3160	1460
684	3166	1456
685	3173	1452
686	3178	1448
687	3181	1442
688	3184	1437
689	3190	1433
690	3192	1427
691	3199	1424
692	3206	1420
693	3210	1415
694	3214	1410
695	3220	1406
696	3228	1403
697	3231	1398
698	3235	1393
699	3240	1388
700	3245	1384
701	3248	1378
702	3254	1375
703	3258	1370
704	3263	1365
705	3268	1361
706	3275	1357
707	3278	1352
708	3284	1347
709	3286	1342
710	3289	1337
711	3292	1331
712	3297	1327
713	3301	1322
714	3307	1318
715	3311	1313
716	3316	1308
717	3321	1304
718	3326	1299
719	3328	1294
720	3331	1289
721	3337	1284
722	3342	1280
723	3346	1275
724	3352	1271
725	3357	1267
726	3364	1263
727	3371	1259
728	3375	1254
729	3380	1250
730	3384	1245
731	3388	1240
732	3392	1235
733	3394	1230
734	3399	1225
735	3403	1220
736	3408	1216
737	3415	1212
738	3421	1208
739	3428	1204
740	3434	1200
741	3441	1196
742	3448	1192
743	3457	1189
744	3461	1184
745	3464	1179
746	3467	1174
747	3472	1169
748	3476	1164
749	3480	1160
750	3486	1155
751	3489	1150
752	3493	1145
753	3498	1141
754	3505	1137
755	3511	1133
756	3515	1128
757	3520	1123
758	3525	1119
759	3527	1114
760	3531	1109
761	3535	1104
762	3540	1099
763	3546	1095
764	3550	1090
765	3553	1085
766	3557	1080
767	3562	1076
768	3568	1071
769	3575	1067
770	3581	1063
771	3588	1059
772	3593	1055
773	3598	1050
774	3603	1046
775	3608	1041
776	3612	1036
777	3615	1031
778	3621	1027
779	3627	1023
780	3630	1017
781	3632	1012
782	3635	1007
783	3641	1003
784	3646	998
785	3652	994
786	3658	990
787	3661	985
788	3668	981
789	3674	976
790	3678	972
791	3685	967
792	3690	963
793	3692	958
794	3697	953
795	3703	949
796	3706	944
797	3711	939
798	3716	934
799	3719	929
800	3727	926
801	3731	921
802	3733	915
803	3739	911
804	3746	907
805	3750	902
806	3756	898
807	3760	893
808	3764	888
809	3768	883
810	3773	879
811	3781	875
812	3786	871
813	3793	866
814	3798	862
815	3801	857
816	3807	852
817	3815	848
818	3822	844
819	3828	840
820	3835	836
821	3839	831
822	3843	826
823	3846	821
824	3851	817
825	3855	812
826	3858	807
827	3864	802
828	3868	798
829	3873	793
830	3876	788
831	3883	784
832	3888	779
833	3895	775
834	3898	770
835	3903	765
836	3910	761
837	3917	757
838	3923	752
839	3926	747
840	3930	743
841	3935	738
842	3939	733
843	3942	728
844	3946	723
845	3952	719
846	3956	714
847	3963	710
848	3970	706
849	3976	701
850	3982	697
851	3990	693
852	3993	688
853	3997	683
854	4004	679
855	4010	674
856	4017	670
857	4023	665
858	4027	661
859	4033	656
860	4039	652
861	4042	647
862	4049	642
863	4055	638
864	4061	633
865	4067	629
866	4072	624
867	4077	620
868	4081	615
869	4084	610
870	4089	605
871	4092	600
872	4096	595
873	4101	591
874	4107	586
875	4113	582
876	4117	577
877	4121	572
878	4127	568
879	4133	563
880	4139	559
881	4144	554
882	4150	549
883	4153	545
884	4157	540
885	4163	535
886	4171	531
887	4178	526
888	4183	522
889	4189	517
890	4193	512
891	4198	508
892	4202	503
893	4205	498
894	4211	494
895	4216	489
896	4219	484
897	4224	479
898	4229	475
899	4234	470
900	4239	465
901	4247	461
902	4252	456
903	4256	452
904	4263	447
905	4269	442
906	4275	438
907	4278	433
908	4284	428
909	4289	424
910	4296	419
911	4300	414
912	4307	410
913	4311	405
914	4318	401
915	4325	396
916	4331	392
917	4335	387
918	4340	382
919	4342	377
920	4346	372
921	4350	368
922	4355	363
923	4361	358
924	4364	353
925	4367	348
926	4370	344
927	4373	339
928	4378	334
929	4384	330
930	4389	325
931	4392	320
932	4395	315
933	4398	310
934	4404	306
935	4408	301
936	4414	296
937	4418	292
938	4425	287
939	4429	282
940	4432	277
941	4435	273
942	4438	268
943	4443	263
944	4448	258
945	4453	254
946	4459	249
947	4465	244
948	4471	240
949	4475	235
950	4480	230
951	4486	226
952	4491	221
953	4498	216
954	4504	212
955	4510	207
956	4516	202
957	4519	198
958	4522	193
959	4528	188
960	4533	183
961	4538	179
962	4544	174
963	4547	169
964	4552	165
965	4559	160
966	4562	155
967	4566	150
968	4573	146
969	4579	141
970	4582	136
971	4587	132
972	4590	127
973	4597	122
974	4601	117
975	4603	113
976	4606	108
977	4613	103
978	4617	99
979	4623	94
980	4628	89
981	4633	84
982	4636	80
983	4640	75
984	4645	70
985	4648	65
986	4650	61
987	4653	56
988	4658	51
989	4663	47
990	4669	42
991	4674	37
992	4677	32
993	4682	28
994	4686	23
995	4693	18
996	4700	14
997	4705	9
998	4710	4
999	4712	0
