iter	Logloss
169	0.6214785352
170	0.6213513001
171	0.621151419
172	0.620925218
173	0.6206344941
174	0.6205631508
175	0.6204022053
176	0.6202790135
177	0.6201485047
178	0.6199408988
179	0.6198693132
180	0.6196682384
181	0.6194308957
182	0.6192502059
183	0.6191713786
184	0.6190385861
185	0.6188907051
186	0.6187869784
187	0.6185158519
188	0.6182145269
189	0.6180863558
190	0.6178483179
191	0.6175576871
192	0.6173583141
193	0.6172253568
194	0.6170694304
195	0.6169620664
196	0.6167198419
197	0.6166932203
198	0.6164691189
199	0.6163842191
200	0.6162571891
201	0.6159003814
202	0.6157289944
203	0.6155489469
204	0.6153925899
205	0.6151910001
206	0.6150582842
207	0.6149497513
208	0.6148767187
209	0.6148033491
210	0.6145434564
211	0.6143794302
212	0.6142172346
213	0.6141523406
214	0.6139752655
215	0.6137527455
216	0.6136534421
217	0.6135387346
218	0.6133547193
219	0.6131538401
220	0.613031809
221	0.6128858467
222	0.6126655395
223	0.612589773
224	0.6123635605
225	0.6121810441
226	0.6120280875
227	0.6118323104
228	0.6117369958
229	0.6115907003
230	0.6115532814
231	0.6113251533
232	0.6112394946
233	0.611181362
234	0.6110316125
235	0.6107962617
236	0.6105954803
237	0.6103961538
238	0.6103016178
239	0.6101731653
240	0.6100508919
241	0.6098480311
242	0.6097472334
243	0.6095798101
244	0.6094591022
245	0.6094355913
246	0.6094005018
247	0.6093005812
248	0.609050882
249	0.6088602696
250	0.6088238249
251	0.6087434881
252	0.6086420626
253	0.6085066888
254	0.6083779822
255	0.6083045184
256	0.6081894517
257	0.6081230148
258	0.6080327517
259	0.6080128494
260	0.6078381619
261	0.6076915648
262	0.6075840532
263	0.6075260017
264	0.6073936845
265	0.607296621
266	0.6071415835
267	0.6070182064
268	0.6069425234
269	0.6068391773
270	0.6066832915
271	0.6065479889
272	0.6064227989
273	0.6063510286
274	0.6062589218
275	0.6061190633
276	0.6059672365
277	0.6057947683
278	0.6055694886
279	0.6054356891
280	0.6053005414
281	0.6052192333
282	0.6051362652
283	0.6050359096
284	0.6049880179
285	0.6048907795
286	0.604833197
287	0.6046602415
288	0.6045853089
289	0.6045018639
290	0.6043466187
291	0.6042567168
292	0.6041906493
293	0.6041342971
294	0.6039187537
295	0.6038533195
296	0.6038199675
297	0.6037562519
298	0.6036016071
299	0.6034237241
300	0.603257742
301	0.6031200662
302	0.602970686
303	0.6028726102
304	0.6027245174
305	0.6025894113
306	0.6024392104
307	0.6024272992
308	0.6022423843
309	0.602109805
310	0.6019715787
311	0.6017626546
312	0.6015846294
313	0.6014703061
314	0.6013714532
315	0.6012935282
316	0.6011147849
317	0.6010516814
318	0.6009133779
319	0.6008229565
320	0.6006852044
321	0.6005584425
322	0.6004256879
323	0.6003052853
324	0.6002355901
325	0.6000582418
326	0.5999725755
327	0.5998130416
328	0.5997487216
329	0.5996672338
330	0.5995751734
331	0.5994849926
332	0.5994401862
333	0.5992633899
334	0.5991821062
335	0.5990024861
336	0.5989193923
337	0.5988172884
338	0.5987674145
339	0.5986540441
340	0.5985272211
341	0.5984945074
342	0.5983913542
343	0.5983402859
344	0.5982767713
345	0.5982025669
346	0.598097201
347	0.5978613321
348	0.5978505739
349	0.5977536779
350	0.5976222767
351	0.5974895546
352	0.5974581634
353	0.5972938139
354	0.5971846455
355	0.5970417507
356	0.5969353322
357	0.5968022903
358	0.5966774688
359	0.5965671728
360	0.5963930369
361	0.5963332325
362	0.5963068349
363	0.5962061301
364	0.5960653447
365	0.5959867769
366	0.5959318491
367	0.5958686615
368	0.5957230544
369	0.5955733218
370	0.5954694223
371	0.5953285572
372	0.5951289539
373	0.5950599213
374	0.5948682975
375	0.5947543155
376	0.5947465447
377	0.5946434011
378	0.5945615382
379	0.5944704089
380	0.5944222671
381	0.5942748778
382	0.5940896675
383	0.5939674377
384	0.5938942195
385	0.5938111958
386	0.5937172973
387	0.5936464246
388	0.5935665867
389	0.5935379637
390	0.5934066129
391	0.5933239184
392	0.5932087997
393	0.5931932589
394	0.5930394808
395	0.5929124235
396	0.5927935567
397	0.5927185297
398	0.5926530259
399	0.5925329129
400	0.5923720672
401	0.5923141028
402	0.5922470799
403	0.5922064275
404	0.5921514655
405	0.592057596
406	0.5920058614
407	0.591959547
408	0.5919213843
409	0.5917856024
410	0.5917202559
411	0.5916355758
412	0.5915528686
413	0.591422505
414	0.5912335514
415	0.5911475278
416	0.591067564
417	0.5909836322
418	0.5908420699
419	0.5908148343
420	0.5907739798
421	0.5906833651
422	0.5906292552
423	0.5905802976
424	0.5905575759
425	0.5905387731
426	0.5904292042
427	0.5903302877
428	0.5902350809
429	0.5900735349
430	0.5900114197
431	0.5899666289
432	0.5898543571
433	0.5898290558
434	0.5897333208
435	0.589687573
436	0.5895690672
437	0.5894092692
438	0.5892712554
439	0.5891639528
440	0.5891112034
441	0.589026332
442	0.5889003157
443	0.5888617332
444	0.5887782047
445	0.5886295506
446	0.5884717366
447	0.5883610134
448	0.5882058101
449	0.5880622818
450	0.5879698639
451	0.587864207
452	0.587755999
453	0.5876992329
454	0.5876005199
455	0.5875897816
456	0.5875707982
457	0.5874650806
458	0.587429757
459	0.5874156412
460	0.5873590399
461	0.5872590846
462	0.5871665631
463	0.5870948092
464	0.5869386902
465	0.5868517925
466	0.5868217112
467	0.5867101498
468	0.5866684177
469	0.5866492599
470	0.5865966239
471	0.5865612132
472	0.5865190073
473	0.5864033823
474	0.5863316163
475	0.5862955607
476	0.5861825985
477	0.5861631924
478	0.5860811413
479	0.5859591753
480	0.5858071467
481	0.5857093044
482	0.5856651883
483	0.5855821817
484	0.5855131576
485	0.5853961828
486	0.5853477216
487	0.585258817
488	0.5852085778
489	0.5851164525
490	0.5850438475
491	0.5849831497
492	0.5849126517
493	0.584849682
494	0.584743094
495	0.5846690032
496	0.5845466471
497	0.5844488912
498	0.5843374838
499	0.5842211436
500	0.5841619385
501	0.584088491
502	0.5840286441
503	0.5839458571
504	0.5839102222
505	0.5838881622
506	0.5837191414
507	0.5836517395
508	0.5835452749
509	0.5834622608
510	0.583380727
511	0.5833293409
512	0.5832881715
513	0.5831471211
514	0.5830733179
515	0.5830526099
516	0.5829770853
517	0.5829723499
518	0.5829036297
519	0.582812292
520	0.5827308832
521	0.5826380931
522	0.5825611784
523	0.5824468107
524	0.5823394329
525	0.5822895904
526	0.5822624232
527	0.582239839
528	0.5821770766
529	0.582070863
530	0.5820709193
531	0.5819238592
532	0.5818179972
533	0.5818073827
534	0.5817456427
535	0.5816373943
536	0.5815974591
537	0.5815622672
538	0.5815127108
539	0.5814689786
540	0.5813768726
541	0.5812368961
542	0.5811252052
543	0.5810968488
544	0.5809892861
545	0.5808992364
546	0.5808657207
547	0.5807204951
548	0.5806844962
549	0.5805698822
550	0.5805519834
551	0.5804566832
552	0.5803467428
553	0.5801680902
554	0.5800181179
555	0.5798867181
556	0.5798163341
557	0.5796760945
558	0.579676083
559	0.5796343039
560	0.5796012107
561	0.5795278616
562	0.5795278571
563	0.5795055654
564	0.579470013
565	0.579373267
566	0.5792769253
567	0.5791642855
568	0.5790550121
569	0.5789818002
570	0.5789817962
571	0.5789135555
572	0.5788624226
573	0.5787890365
574	0.5786936851
575	0.5786188783
576	0.5785270883
577	0.578429829
578	0.578362084
579	0.5783333349
580	0.5783024105
581	0.5782727057
582	0.5781666839
583	0.5781376163
584	0.5781104075
585	0.5780170859
586	0.57800245
587	0.5778616313
588	0.5777684389
589	0.5776578787
590	0.5776011846
591	0.5774799082
592	0.577427314
593	0.5773531074
594	0.5772861623
595	0.5772415172
596	0.57719781
597	0.5771814235
598	0.5770834567
599	0.5770218799
600	0.5769151341
601	0.5768537818
602	0.5767537439
603	0.5766462284
604	0.5765176189
605	0.5764593182
606	0.576370926
607	0.5762676133
608	0.5761649613
609	0.5760876593
610	0.5759771968
611	0.5758709801
612	0.5758400475
613	0.575735533
614	0.5756635736
615	0.5755717306
616	0.5754393304
617	0.5753818044
618	0.5753647435
619	0.575241524
620	0.5751470815
621	0.5750823698
622	0.5750393844
623	0.5749524192
624	0.5749006506
625	0.5748090837
626	0.5747019337
627	0.5746249993
628	0.57454814
629	0.5744930064
630	0.5744519867
631	0.5743882987
632	0.5743125761
633	0.574254245
634	0.5742248967
635	0.5742033563
636	0.574134485
637	0.5740922962
638	0.57402008
639	0.573934233
640	0.5738801851
641	0.5738489128
642	0.5737016775
643	0.5736779942
644	0.5735480805
645	0.5734650509
646	0.573370198
647	0.5733079514
648	0.5732649409
649	0.5732032021
650	0.5731862267
651	0.5731138575
652	0.5730434957
653	0.5730280626
654	0.5729871615
655	0.5729273831
656	0.5727550425
657	0.5726938974
658	0.5725992952
659	0.5725899963
660	0.5724984937
661	0.5724559814
662	0.5723724465
663	0.5722960371
664	0.5721830135
665	0.5720623113
666	0.5719803335
667	0.5718722014
668	0.571767081
669	0.5716556072
670	0.5715566382
671	0.571504418
672	0.5714091798
673	0.5714091518
674	0.5713029314
675	0.5712060015
676	0.5711682636
677	0.5710626872
678	0.5710072524
679	0.5709590034
680	0.5708813255
681	0.570858599
682	0.5707636055
683	0.5707078525
684	0.5706310962
685	0.57060796
686	0.5705335258
687	0.5704567737
688	0.5703788544
689	0.5703192856
690	0.5702237963
691	0.5701455393
692	0.5700525859
693	0.5699542856
694	0.5698871988
695	0.5698651493
696	0.5697994915
697	0.5697146579
698	0.5696786661
699	0.5695503261
700	0.5694275302
701	0.5693343571
702	0.5693321061
703	0.5692746617
704	0.5692487706
705	0.5692167238
706	0.5691508922
707	0.5690035495
708	0.5689441879
709	0.568893618
710	0.568825001
711	0.5687816493
712	0.5686915792
713	0.5685753453
714	0.5684719419
715	0.5683974835
716	0.568332087
717	0.5682790471
718	0.5681917922
719	0.5680485827
720	0.5680189357
721	0.5679828281
722	0.5679276444
723	0.5678393167
724	0.5677082212
725	0.5675813412
726	0.5675480078
727	0.5674988165
728	0.5674182927
729	0.5673268944
730	0.5672248803
731	0.5671979361
732	0.5671416669
733	0.5670854835
734	0.5670616076
735	0.5669687323
736	0.566914308
737	0.5668162328
738	0.5667427561
739	0.5665737448
740	0.5665038527
741	0.5664259767
742	0.5662944892
743	0.5662321078
744	0.5661339795
745	0.5660199809
746	0.5659524767
747	0.5658567491
748	0.565844796
749	0.5657480371
750	0.5656620281
751	0.5655996133
752	0.5655203487
753	0.5654892812
754	0.565402858
755	0.5652506146
756	0.5651620891
757	0.5650847279
758	0.5650035964
759	0.5649065184
760	0.5648097491
761	0.5647065429
762	0.5646393395
763	0.5645030835
764	0.5644169365
765	0.5643779574
766	0.5642884363
767	0.5642398067
768	0.5641758517
769	0.5640717298
770	0.5639799438
771	0.5639123351
772	0.5637821841
773	0.5637512974
774	0.5636575459
775	0.5635583584
776	0.5634507002
777	0.5632918172
778	0.5632436928
779	0.5631917861
780	0.5631076856
781	0.5630056912
782	0.5629582021
783	0.5629358268
784	0.5627903745
785	0.5627321794
786	0.5626843199
787	0.5625516238
788	0.5624646224
789	0.5624074412
790	0.5623989523
791	0.5623363694
792	0.5622153977
793	0.5621257662
794	0.562047635
795	0.5619259832
796	0.5618442696
797	0.5617700037
798	0.5616810878
799	0.5615961827
800	0.5615130379
801	0.5614635838
802	0.5613360765
803	0.5612899985
804	0.5611959735
805	0.5611017275
806	0.5610063912
807	0.5609172256
808	0.5608622541
809	0.5608436913
810	0.5608018479
811	0.5606481161
812	0.5605618976
813	0.5604282614
814	0.5603756486
815	0.5603275265
816	0.5602894494
817	0.5601871166
818	0.5601071931
819	0.5600312269
820	0.5600200713
821	0.5599635461
822	0.5598537668
823	0.5597871141
824	0.5596849479
825	0.5595708669
826	0.5595384203
827	0.559423965
828	0.5592838465
829	0.559228605
830	0.5591502372
831	0.5591340519
832	0.5590683001
833	0.5589861047
834	0.5589294479
835	0.5588752791
836	0.5587852413
837	0.5586762198
838	0.5585790734
839	0.5584487822
840	0.5583783006
841	0.5582330336
842	0.5581720071
843	0.5580197438
844	0.5578828369
845	0.5578414224
846	0.5577778664
847	0.5576848176
848	0.5576139519
849	0.557535279
850	0.5574215058
851	0.557304177
852	0.5572211454
853	0.5571584996
854	0.5570740383
855	0.5570132315
856	0.5569462825
857	0.556855626
858	0.5567245347
859	0.5567033806
860	0.5566011412
861	0.5565131292
862	0.5563870902
863	0.5563173481
864	0.556183879
865	0.5561537944
866	0.5560898784
867	0.5560674349
868	0.5560343632
869	0.5560084888
870	0.5559326043
871	0.5558449993
872	0.5557990897
873	0.5557715522
874	0.5557177886
875	0.5556049463
876	0.5555230297
877	0.5553979463
878	0.5553153917
879	0.5551786386
880	0.5550680545
881	0.5549762525
882	0.5548700038
883	0.5547654352
884	0.5546846572
885	0.5545806671
886	0.5545607003
887	0.5545164141
888	0.5544070844
889	0.5542871504
890	0.5542188617
891	0.554096032
892	0.5540262177
893	0.5539471094
894	0.5539129137
895	0.5538336488
896	0.5537648
897	0.5536149043
898	0.5536059405
899	0.5535542776
900	0.5534741526
901	0.5534451399
902	0.5533666096
903	0.5532984325
904	0.5531654239
905	0.553096931
906	0.5529748693
907	0.5528942915
908	0.5528147673
909	0.5527282598
910	0.552614351
911	0.5525164639
912	0.5524883463
913	0.5523575582
914	0.552212519
915	0.5520783686
916	0.5519747385
917	0.5519689599
918	0.551879631
919	0.5517890641
920	0.5516514783
921	0.5515473571
922	0.551418512
923	0.5512958352
924	0.5512183329
925	0.5511553006
926	0.5510260635
927	0.5509054809
928	0.5508002383
929	0.5507721703
930	0.5506877778
931	0.550590489
932	0.5505170464
933	0.5504565416
934	0.5503776024
935	0.5502935605
936	0.5501823637
937	0.5501660949
938	0.5501010956
939	0.5500236522
940	0.5499638303
941	0.5499607297
942	0.5498841574
943	0.5498032687
944	0.54975202
945	0.5496403163
946	0.5496376376
947	0.5495926442
948	0.5495362122
949	0.5494475544
950	0.5492969724
951	0.5492328048
952	0.5491820952
953	0.549104215
954	0.5489897349
955	0.5489517254
956	0.5488237362
957	0.5487692325
958	0.5486497502
959	0.5485918307
960	0.548495402
961	0.5483804643
962	0.5482523654
963	0.5481922395
964	0.5481797536
965	0.5480861768
966	0.5479835424
967	0.5478770189
968	0.5478144693
969	0.5477210447
970	0.5476026986
971	0.5476010136
972	0.5475144071
973	0.5474639529
974	0.547373102
975	0.5472855902
976	0.5472598811
977	0.5471181627
978	0.5469930689
979	0.5468693046
980	0.5467877668
981	0.5466952674
982	0.5466085283
983	0.5465144741
984	0.5464101504
985	0.5463252022
986	0.5462739639
987	0.5461451266
988	0.5460245287
989	0.5459132434
990	0.5458652099
991	0.5457606936
992	0.5457460868
993	0.5456552017
994	0.545557052
995	0.5454689121
996	0.5454017925
997	0.5453182553
998	0.5452346417
999	0.5451718483
