iter	Logloss
209	0.3955371127
210	0.3955151001
211	0.3954797689
212	0.3954648989
213	0.3954488135
214	0.3954298786
215	0.3954118552
216	0.3953991924
217	0.3953830146
218	0.3953674531
219	0.3953505221
220	0.395327559
221	0.3953053577
222	0.3952934591
223	0.3952832404
224	0.3952752823
225	0.3952618086
226	0.3952528091
227	0.3952378683
228	0.3952259198
229	0.3952156793
230	0.3952032777
231	0.3951934233
232	0.3951843352
233	0.3951624484
234	0.3951516624
235	0.3951399486
236	0.3951252714
237	0.3951130264
238	0.3951053346
239	0.3950964245
240	0.3950863609
241	0.3950764247
242	0.3950586482
243	0.3950512923
244	0.3950381301
245	0.3950272324
246	0.3950100349
247	0.3950076293
248	0.3949922683
249	0.3949793623
250	0.3949675987
251	0.39496125
252	0.3949463208
253	0.394935252
254	0.3949271218
255	0.3949172347
256	0.3949032109
257	0.3948910353
258	0.3948751139
259	0.3948620632
260	0.3948506589
261	0.39483834
262	0.3948256647
263	0.394811208
264	0.3947978285
265	0.3947941756
266	0.3947814716
267	0.3947721251
268	0.3947547747
269	0.3947410473
270	0.3947297999
271	0.3947167689
272	0.3946979352
273	0.3946890293
274	0.3946832496
275	0.3946727058
276	0.3946642296
277	0.394652211
278	0.3946424186
279	0.3946305076
280	0.3946220608
281	0.3946136267
282	0.3946056245
283	0.3945981524
284	0.39458762
285	0.3945776498
286	0.3945669102
287	0.3945611193
288	0.3945538372
289	0.3945436182
290	0.3945333999
291	0.394524924
292	0.3945157308
293	0.3945041895
294	0.3944966096
295	0.394483184
296	0.3944773607
297	0.3944669931
298	0.3944525018
299	0.3944379019
300	0.3944258007
301	0.3944157874
302	0.3944075692
303	0.3944004198
304	0.3943932166
305	0.394387163
306	0.3943742509
307	0.3943632994
308	0.3943512984
309	0.3943364247
310	0.3943252529
311	0.394312567
312	0.3943041808
313	0.3942923842
314	0.3942845194
315	0.3942636349
316	0.3942499218
317	0.3942422685
318	0.3942322662
319	0.3942233283
320	0.3942093754
321	0.394199449
322	0.3941895099
323	0.3941771366
324	0.3941689987
325	0.3941617644
326	0.3941552342
327	0.3941308338
328	0.3941194733
329	0.3941059962
330	0.3941001843
331	0.3940907816
332	0.3940680926
333	0.39406243
334	0.3940549875
335	0.3940449217
336	0.3940372577
337	0.3940229079
338	0.3940165205
339	0.3940084376
340	0.3939968983
341	0.3939841816
342	0.3939767674
343	0.3939672513
344	0.3939589066
345	0.3939548159
346	0.3939454155
347	0.3939342363
348	0.3939207462
349	0.3939076267
350	0.3938980112
351	0.3938894723
352	0.3938794212
353	0.3938718931
354	0.3938559175
355	0.3938460581
356	0.3938400671
357	0.3938267708
358	0.3938199277
359	0.3938141274
360	0.3938089903
361	0.3937971697
362	0.3937897994
363	0.3937765779
364	0.3937660082
365	0.3937578657
366	0.3937463242
367	0.3937295922
368	0.3937168224
369	0.3937093855
370	0.3937077556
371	0.3936999691
372	0.3936918951
373	0.3936916844
374	0.3936839988
375	0.3936837166
376	0.3936824666
377	0.3936674536
378	0.393659888
379	0.3936520042
380	0.393643522
381	0.3936317272
382	0.3936195525
383	0.3936116597
384	0.3936027027
385	0.3935875901
386	0.3935771147
387	0.393571783
388	0.3935549863
389	0.393546688
390	0.3935454599
391	0.3935384487
392	0.3935298095
393	0.3935230271
394	0.3935225755
395	0.3935114605
396	0.3934950427
397	0.3934948152
398	0.3934763836
399	0.3934679964
400	0.3934626069
401	0.3934542022
402	0.3934429319
403	0.3934317455
404	0.3934224991
405	0.3934163257
406	0.3934086716
407	0.3933975608
408	0.3933845954
409	0.3933715428
410	0.3933603503
411	0.3933600773
412	0.3933597521
413	0.3933502638
414	0.3933412831
415	0.3933410026
416	0.3933323717
417	0.3933209956
418	0.3933072304
419	0.3932993539
420	0.3932923488
421	0.3932838898
422	0.393272904
423	0.3932621131
424	0.3932524728
425	0.3932443054
426	0.393243751
427	0.3932360943
428	0.3932256579
429	0.3932124449
430	0.3932050352
431	0.393197602
432	0.3931951594
433	0.3931932249
434	0.3931923728
435	0.3931813011
436	0.3931723335
437	0.3931719901
438	0.3931658185
439	0.3931511601
440	0.3931506447
441	0.3931434319
442	0.393142766
443	0.3931408122
444	0.3931308495
445	0.3931223622
446	0.3931205766
447	0.3931084322
448	0.3930956602
449	0.3930940268
450	0.3930818546
451	0.3930722339
452	0.3930608713
453	0.3930491206
454	0.3930390683
455	0.3930307064
456	0.3930196714
457	0.393011362
458	0.393011074
459	0.3930099431
460	0.3929953337
461	0.3929937292
462	0.3929930878
463	0.392980527
464	0.3929803258
465	0.3929800174
466	0.3929778348
467	0.3929664322
468	0.3929546522
469	0.3929447712
470	0.3929341953
471	0.3929249226
472	0.3929237237
473	0.3929233671
474	0.3929219288
475	0.3929216254
476	0.3929081938
477	0.3928963242
478	0.3928846083
479	0.3928758745
480	0.3928629747
481	0.3928527818
482	0.3928444262
483	0.3928319526
484	0.3928212653
485	0.3928110444
486	0.3928026577
487	0.3928023805
488	0.3927913066
489	0.3927825145
490	0.3927821237
491	0.3927763339
492	0.3927759243
493	0.3927660303
494	0.3927656597
495	0.3927559839
496	0.3927556672
497	0.3927406124
498	0.3927402057
499	0.3927326672
500	0.3927258295
501	0.3927175267
502	0.3927078417
503	0.3927070253
504	0.392696858
505	0.3926866806
506	0.392676016
507	0.3926756585
508	0.3926718108
509	0.3926653646
510	0.3926557608
511	0.392655498
512	0.3926467007
513	0.3926356935
514	0.3926195825
515	0.392618243
516	0.3926180073
517	0.3926161628
518	0.392605101
519	0.3925925231
520	0.3925922596
521	0.3925921056
522	0.3925821084
523	0.3925740372
524	0.3925634357
525	0.3925616551
526	0.3925614705
527	0.3925604098
528	0.3925599865
529	0.3925517688
530	0.3925428145
531	0.3925283419
532	0.3925277574
533	0.3925187145
534	0.3925178701
535	0.3925156486
536	0.3925098534
537	0.3924999616
538	0.3924871221
539	0.3924739593
540	0.3924726431
541	0.3924634452
542	0.3924514244
543	0.3924461122
544	0.3924344985
545	0.3924341983
546	0.3924273477
547	0.3924178626
548	0.3924111702
549	0.392410905
550	0.3924000093
551	0.3923917615
552	0.3923861743
553	0.3923859956
554	0.3923850792
555	0.392384802
556	0.3923719364
557	0.3923706957
558	0.3923617796
559	0.3923510191
560	0.3923508519
561	0.392339534
562	0.3923310718
563	0.3923172162
564	0.392309738
565	0.3923014132
566	0.3923010296
567	0.3922946901
568	0.3922944411
569	0.3922829647
570	0.3922725201
571	0.3922654554
572	0.3922546645
573	0.3922450769
574	0.3922373581
575	0.3922263326
576	0.3922260797
577	0.3922174818
578	0.3922086922
579	0.3921974903
580	0.3921828893
581	0.392172135
582	0.3921628776
583	0.3921510981
584	0.3921415778
585	0.3921326563
586	0.3921229447
587	0.3921147842
588	0.392112729
589	0.3921026563
590	0.3921014872
591	0.3920949856
592	0.3920871155
593	0.3920771068
594	0.3920681047
595	0.3920562196
596	0.3920494814
597	0.3920398719
598	0.3920326563
599	0.3920309282
600	0.3920292767
601	0.3920189522
602	0.3920046907
603	0.3920044552
604	0.3919978277
605	0.3919876535
606	0.3919757047
607	0.3919752854
608	0.3919664133
609	0.3919556372
610	0.3919459992
611	0.3919365542
612	0.3919362971
613	0.3919294088
614	0.3919292615
615	0.3919209847
616	0.39191078
617	0.3919102891
618	0.3918989405
619	0.391890745
620	0.3918841261
621	0.3918759047
622	0.3918688725
623	0.3918686293
624	0.3918569161
625	0.3918507994
626	0.3918398299
627	0.3918323043
628	0.3918230024
629	0.3918105638
630	0.3918103284
631	0.3918026158
632	0.391802368
633	0.391793793
634	0.3917843038
635	0.3917840675
636	0.3917738824
637	0.3917632116
638	0.3917529609
639	0.3917416264
640	0.3917330226
641	0.3917263643
642	0.3917169228
643	0.3917095346
644	0.3916972122
645	0.3916970406
646	0.3916874549
647	0.3916795961
648	0.391679206
649	0.3916695148
650	0.3916609389
651	0.3916543333
652	0.3916494019
653	0.3916411332
654	0.3916305054
655	0.3916226428
656	0.3916159064
657	0.3916157101
658	0.3916154157
659	0.3916101648
660	0.3916080037
661	0.3915998869
662	0.3915932624
663	0.3915785706
664	0.3915706887
665	0.3915635777
666	0.3915630485
667	0.3915539344
668	0.3915451193
669	0.3915375126
670	0.3915298756
671	0.3915296573
672	0.3915201407
673	0.3915140427
674	0.3915001324
675	0.3914917359
676	0.3914798404
677	0.3914729771
678	0.3914711894
679	0.3914585291
680	0.3914487281
681	0.3914365906
682	0.3914250153
683	0.3914243867
684	0.3914241614
685	0.3914127528
686	0.3914118369
687	0.391405575
688	0.3913997044
689	0.3913968191
690	0.3913922916
691	0.3913832301
692	0.3913811952
693	0.3913734487
694	0.3913656097
695	0.3913587389
696	0.3913490396
697	0.391347375
698	0.3913402567
699	0.3913390609
700	0.3913317495
701	0.3913315208
702	0.3913257111
703	0.3913184866
704	0.3913126986
705	0.3913040148
706	0.3912932386
707	0.3912867175
708	0.391286457
709	0.391278517
710	0.391278378
711	0.3912690746
712	0.3912575502
713	0.3912510971
714	0.3912507645
715	0.3912419383
716	0.391231815
717	0.3912251154
718	0.3912151133
719	0.3912057173
720	0.3911950936
721	0.3911875833
722	0.3911778654
723	0.3911706468
724	0.3911654869
725	0.3911567093
726	0.3911565321
727	0.3911544841
728	0.3911480329
729	0.391146313
730	0.3911360831
731	0.3911318516
732	0.3911224765
733	0.3911160463
734	0.3911087793
735	0.3910992056
736	0.3910885086
737	0.3910790383
738	0.3910727629
739	0.3910657096
740	0.3910551126
741	0.3910459931
742	0.3910380087
743	0.3910368572
744	0.3910330138
745	0.3910234717
746	0.3910144457
747	0.391003904
748	0.3909937453
749	0.3909836664
750	0.3909763988
751	0.3909635901
752	0.3909633878
753	0.390958072
754	0.3909485327
755	0.3909419452
756	0.3909402671
757	0.3909305867
758	0.3909201366
759	0.3909110637
760	0.3909025046
761	0.3909018935
762	0.3908968576
763	0.390886359
764	0.3908785793
765	0.3908687877
766	0.3908609955
767	0.390850846
768	0.3908503164
769	0.3908383422
770	0.3908296305
771	0.3908223076
772	0.3908169208
773	0.3908058588
774	0.3907986818
775	0.3907886706
776	0.390788461
777	0.390781691
778	0.3907815756
779	0.390781387
780	0.3907733042
781	0.390767081
782	0.3907603664
783	0.3907534687
784	0.3907471209
785	0.3907375868
786	0.3907290384
787	0.3907204413
788	0.3907126006
789	0.3907038436
790	0.390693599
791	0.3906870521
792	0.3906789451
793	0.3906719814
794	0.3906645682
795	0.3906580204
796	0.3906508913
797	0.3906437864
798	0.3906359044
799	0.3906289031
800	0.39062028
801	0.39061233
802	0.3906042544
803	0.3905964979
804	0.3905868073
805	0.3905801996
806	0.3905725595
807	0.3905632711
808	0.3905568146
809	0.3905436317
810	0.390534996
811	0.3905348015
812	0.3905268346
813	0.3905193694
814	0.3905112863
815	0.3905110003
816	0.3905028946
817	0.3904942336
818	0.3904856048
819	0.3904773408
820	0.3904723354
821	0.3904662063
822	0.3904656998
823	0.3904577148
824	0.3904506442
825	0.3904436462
826	0.3904372127
827	0.3904296239
828	0.3904188283
829	0.3904118284
830	0.390403477
831	0.3903959388
832	0.3903905142
833	0.3903903788
834	0.3903889987
835	0.3903825604
836	0.3903770933
837	0.390368191
838	0.3903662944
839	0.3903604548
840	0.3903541016
841	0.390346004
842	0.3903446305
843	0.3903383342
844	0.3903307846
845	0.3903247172
846	0.3903190607
847	0.3903174724
848	0.3903103556
849	0.3903010834
850	0.3902926003
851	0.3902848394
852	0.3902809334
853	0.3902773618
854	0.3902724819
855	0.3902668232
856	0.3902576735
857	0.3902502989
858	0.3902473951
859	0.3902389622
860	0.39022975
861	0.3902237731
862	0.3902153851
863	0.3902152612
864	0.3902090054
865	0.390208827
866	0.3902016703
867	0.3901860391
868	0.3901807317
869	0.3901707536
870	0.3901705851
871	0.3901615617
872	0.3901551265
873	0.3901432396
874	0.3901359961
875	0.3901306186
876	0.3901213398
877	0.390110239
878	0.3901022676
879	0.3900951326
880	0.390085084
881	0.3900820105
882	0.390074727
883	0.3900669277
884	0.3900574913
885	0.3900495224
886	0.3900396248
887	0.3900308582
888	0.3900218424
889	0.390014557
890	0.3900065949
891	0.3900001919
892	0.3899916011
893	0.389991216
894	0.3899840262
895	0.3899722728
896	0.389964139
897	0.389955406
898	0.3899460637
899	0.3899381215
900	0.3899359256
901	0.3899301324
902	0.3899299095
903	0.3899225147
904	0.389914236
905	0.3899066896
906	0.3899004463
907	0.3898872621
908	0.3898870753
909	0.389877831
910	0.3898722721
911	0.3898609922
912	0.3898543829
913	0.3898478986
914	0.3898409669
915	0.3898353366
916	0.3898294941
917	0.3898206739
918	0.389813744
919	0.3898078632
920	0.3898003773
921	0.3897900802
922	0.3897899071
923	0.3897884872
924	0.3897882496
925	0.3897846981
926	0.3897843649
927	0.3897832543
928	0.3897740047
929	0.3897654412
930	0.3897584038
931	0.3897541776
932	0.3897444724
933	0.3897378354
934	0.3897375597
935	0.389728849
936	0.3897166654
937	0.3897088429
938	0.3897034578
939	0.3896980486
940	0.3896916547
941	0.3896891785
942	0.3896889968
943	0.3896821908
944	0.3896770673
945	0.3896702825
946	0.389670124
947	0.3896627584
948	0.3896624986
949	0.3896558553
950	0.3896444836
951	0.3896442031
952	0.3896342192
953	0.3896327426
954	0.3896252752
955	0.3896188164
956	0.3896111648
957	0.3896032164
958	0.389601501
959	0.3895934628
960	0.3895847536
961	0.3895767212
962	0.3895701254
963	0.3895643145
964	0.3895555584
965	0.3895504541
966	0.3895422811
967	0.3895371607
968	0.3895354012
969	0.3895351214
970	0.3895349929
971	0.3895279356
972	0.3895239586
973	0.3895158887
974	0.3895063974
975	0.3895023435
976	0.3895007096
977	0.3894939862
978	0.3894924249
979	0.3894872838
980	0.3894793161
981	0.3894729366
982	0.3894648044
983	0.3894563101
984	0.3894490578
985	0.389442628
986	0.3894363935
987	0.3894258111
988	0.3894168371
989	0.3894095166
990	0.3894018266
991	0.3893966008
992	0.3893960372
993	0.3893867342
994	0.3893803338
995	0.3893795347
996	0.3893721909
997	0.3893720378
998	0.3893641006
999	0.3893572828
1000	0.3893482486
1001	0.3893401614
1002	0.3893323231
1003	0.3893245973
1004	0.3893234829
1005	0.3893168499
1006	0.3893110914
1007	0.3893067015
1008	0.3893002346
1009	0.3892915263
1010	0.3892849599
1011	0.389278587
1012	0.3892708422
1013	0.3892687013
1014	0.389265735
1015	0.3892581231
1016	0.389248858
1017	0.3892419089
1018	0.3892335637
1019	0.3892275321
1020	0.3892188661
1021	0.3892186938
1022	0.3892184668
1023	0.3892134753
1024	0.3892062943
1025	0.3891983319
1026	0.3891981241
1027	0.389192294
1028	0.389186214
1029	0.3891769532
1030	0.3891696499
1031	0.3891636576
1032	0.3891634194
1033	0.3891560954
1034	0.3891489468
1035	0.3891427777
1036	0.3891392709
1037	0.38913228
1038	0.3891278585
1039	0.389118132
1040	0.3891096743
1041	0.3891035583
1042	0.3890953953
1043	0.3890860575
1044	0.389078123
1045	0.3890692468
1046	0.3890641642
1047	0.3890576268
1048	0.3890520571
1049	0.3890432448
1050	0.3890398887
1051	0.3890333154
1052	0.3890229985
1053	0.389015028
1054	0.3890083676
1055	0.3890002286
1056	0.3889960063
1057	0.3889938539
1058	0.3889875798
1059	0.3889815175
1060	0.3889763501
1061	0.388969577
1062	0.3889651967
1063	0.3889603727
1064	0.3889510384
1065	0.3889479367
1066	0.3889422015
1067	0.3889354305
1068	0.3889289323
1069	0.3889200825
1070	0.3889123535
1071	0.3889106572
1072	0.3889026471
1073	0.3888940862
1074	0.3888886828
1075	0.3888820072
1076	0.3888750997
1077	0.3888738773
1078	0.3888669906
1079	0.3888666722
1080	0.3888637903
1081	0.3888562388
1082	0.3888485928
1083	0.3888484859
1084	0.3888483834
1085	0.3888483258
1086	0.3888420133
1087	0.3888340995
1088	0.3888305333
1089	0.3888215132
1090	0.3888162811
1091	0.3888102187
1092	0.3888035081
1093	0.3887955087
1094	0.3887895904
1095	0.3887832555
1096	0.3887791374
1097	0.3887790056
1098	0.3887707737
1099	0.388769254
1100	0.3887625246
1101	0.3887567533
1102	0.3887486788
1103	0.3887485856
1104	0.3887423313
1105	0.3887422332
1106	0.3887331517
1107	0.388728589
1108	0.3887242489
1109	0.3887177149
1110	0.3887071466
1111	0.3887059042
1112	0.3886960083
1113	0.3886899004
1114	0.3886814973
1115	0.3886740225
1116	0.3886685887
1117	0.3886621993
1118	0.3886564152
1119	0.388656325
1120	0.3886551671
1121	0.3886477412
1122	0.3886436776
1123	0.3886435428
1124	0.3886374731
1125	0.3886373441
1126	0.388632248
1127	0.3886248723
1128	0.3886188313
1129	0.3886176431
1130	0.3886108743
1131	0.3886091754
1132	0.3886018271
1133	0.3885941279
1134	0.3885852115
1135	0.3885813033
